Time,BP,MBP,HR,Event
1764.404,122.0561,116.5078,425.7812,
1764.405,121.674,116.4531,425.8438,
1764.406,121.557,116.4609,425.75,
1764.407,121.1359,116.4219,425.7812,
1764.408,121.0033,116.5391,425.7812,
1764.409,120.8708,116.5078,425.7812,
1764.41,120.4574,116.4453,425.8125,
1764.411,120.3795,116.4688,425.75,
1764.412,119.9584,116.4219,425.7812,
1764.413,119.8414,116.5547,425.75,
1764.414,119.6776,116.5156,425.75,
1764.415,119.3111,116.4531,425.8125,
1764.416,119.2331,116.4688,425.7188,
1764.417,118.7886,116.4375,425.75,
1764.418,118.695,116.5547,425.8125,
1764.419,118.5625,116.5234,425.7188,
1764.42,118.1804,116.4531,425.75,
1764.421,118.1024,116.4844,425.75,
1764.422,117.6891,116.4453,425.7188,
1764.423,117.5799,116.5547,425.8125,
1764.424,117.4395,116.5156,425.7812,
1764.425,117.073,116.4609,425.7812,
1764.426,117.0028,116.4844,425.8125,
1764.427,116.6051,116.4531,425.6875,
1764.428,116.4803,116.5469,425.875,
1764.429,116.34,116.5234,425.7812,
1764.43,115.9578,116.4453,425.7812,
1764.431,115.8877,116.4609,425.8438,
1764.432,115.4743,116.4375,425.75,
1764.433,115.3496,116.5547,425.75,
1764.434,115.2014,116.5078,425.8125,
1764.435,114.8193,116.4609,425.6875,
1764.436,114.7179,116.4844,425.8125,
1764.437,114.289,116.4453,425.7812,
1764.438,114.1408,116.5547,425.75,
1764.439,113.9849,116.5078,425.7812,
1764.44,113.5872,116.4453,425.7812,
1764.441,113.478,116.4688,425.625,
1764.442,113.0413,116.4375,425.7812,
1764.443,112.8619,116.5312,425.7188,
1764.444,112.6982,116.4922,425.8125,
1764.445,112.3004,116.4453,425.8125,
1764.446,112.1991,116.4609,425.75,
1764.447,111.7702,116.4141,425.9688,
1764.448,111.6688,116.5234,425.7188,
1764.449,111.5986,116.4766,425.7812,
1764.45,111.3491,116.4375,425.8438,
1764.451,111.5284,116.4375,425.75,
1764.452,111.5128,116.4062,425.8438,
1764.453,112.0197,116.5078,425.7812,
1764.454,112.706,116.4609,425.75,
1764.455,113.3376,116.4141,425.7812,
1764.456,114.4996,116.4297,425.75,
1764.457,115.4588,116.3906,425.8125,
1764.458,116.9014,116.5156,425.8125,
1764.459,118.4455,116.4531,425.8125,
1764.46,119.8024,116.4141,425.75,
1764.461,121.5726,116.4453,425.8125,
1764.462,123.0309,116.4062,425.75,
1764.463,124.8557,116.5234,425.7812,
1764.464,126.6961,116.4844,425.875,
1764.465,128.2713,116.4141,425.9375,
1764.466,130.2053,116.4688,424.375,
1764.467,131.7104,116.4375,423.4062,
1764.468,133.5118,116.5625,423.4062,
1764.469,135.2352,116.5078,423.3438,
1764.47,136.6077,116.4688,423.2812,
1764.471,138.2609,116.5,423.3125,
1764.472,139.3761,116.4688,423.2812,
1764.473,140.7486,116.6094,423.9688,
1764.474,141.9807,116.5703,423.3125,
1764.475,142.8229,116.5234,423.7188,
1764.476,143.8991,116.5547,423.3125,
1764.477,144.3982,116.5312,423.7188,
1764.478,145.139,116.6562,423.3438,
1764.479,145.7161,116.6406,423.7188,
1764.48,145.8798,116.6016,423.3438,
1764.481,146.2698,116.625,423.625,
1764.482,146.1138,116.6016,423.3438,
1764.483,146.2074,116.75,423.4375,
1764.484,146.145,116.7188,423.3125,
1764.485,145.7161,116.6719,423.25,
1764.486,145.5289,116.6875,423.375,
1764.487,144.8739,116.6797,423.4375,
1764.488,144.5073,116.8047,423.5625,
1764.489,144.055,116.7812,423.375,
1764.49,143.283,116.7422,423.7812,
1764.491,142.8307,116.7734,423.3125,
1764.492,141.9495,116.7266,423.7188,
1764.493,141.4192,116.875,423.3125,
1764.494,140.8733,116.8516,423.6875,
1764.495,140.0311,116.8047,423.3125,
1764.496,139.5242,116.8203,423.6562,
1764.497,138.643,116.8047,423.375,
1764.498,138.1284,116.9375,423.5312,
1764.499,137.6059,116.8984,423.25,
1764.5,136.8182,116.8438,423.4062,
1764.501,136.3815,116.8828,423.2188,
1764.502,135.5861,116.8281,423.2188,
1764.503,135.1494,116.9688,423.3125,
1764.504,134.6815,116.9453,423.25,
1764.505,133.9797,116.9062,424.8125,
1764.506,133.6054,116.9219,424.6562,
1764.507,132.8801,116.8828,424.7188,
1764.508,132.4668,117.0234,424.7188,
1764.509,132.0535,116.9688,424.6562,
1764.51,131.3828,116.9297,424.75,
1764.511,131.0319,116.9531,424.625,
1764.512,130.3379,116.9219,424.6562,
1764.513,129.9558,117.0391,424.5938,
1764.514,129.5502,117.0078,424.625,
1764.515,128.9186,116.9531,424.6875,
1764.516,128.6145,116.9922,424.7812,
1764.517,127.9594,116.9453,424.8438,
1764.518,127.6397,117.0703,424.6875,
1764.519,127.2965,117.0391,424.7188,
1764.52,126.7507,116.9688,424.6875,
1764.521,126.5245,117.0078,424.7188,
1764.522,125.9318,116.9766,424.8125,
1764.523,125.7135,117.0859,424.7188,
1764.524,125.4406,117.0547,424.7188,
1764.525,124.9337,117.0078,424.75,
1764.526,124.7699,117.0391,424.8125,
1764.527,124.2318,116.9766,424.8438,
1764.528,124.0291,117.1172,424.6562,
1764.529,123.8107,117.0781,424.75,
1764.53,123.374,117.0234,424.8125,
1764.531,123.218,117.0469,424.7812,
1764.532,122.7345,117.0078,424.6875,
1764.533,122.5708,117.1328,424.7812,
1764.534,122.3524,117.0781,424.875,
1764.535,121.9157,117.0312,424.7812,
1764.536,121.7832,117.0469,424.7188,
1764.537,121.3153,117.0156,424.75,
1764.538,121.1749,117.1406,424.75,
1764.539,120.9721,117.0859,424.6875,
1764.54,120.5666,117.0625,424.75,
1764.541,120.4652,117.0625,424.6875,
1764.542,119.9974,117.0234,424.7188,
1764.543,119.8648,117.1562,424.75,
1764.544,119.6854,117.0859,424.7188,
1764.545,119.3033,117.0469,424.875,
1764.546,119.2097,117.0781,424.7188,
1764.547,118.7652,117.0078,424.75,
1764.548,118.6404,117.1484,424.75,
1764.549,118.5001,117.1094,424.75,
1764.55,118.118,117.0469,424.8125,
1764.551,118.0244,117.0703,424.6875,
1764.552,117.6189,117.0234,424.8125,
1764.553,117.5019,117.1406,424.8438,
1764.554,117.3693,117.0938,424.7188,
1764.555,116.995,117.0391,424.75,
1764.556,116.9404,117.0781,424.6875,
1764.557,116.5349,117.0312,424.8438,
1764.558,116.4335,117.1562,424.7812,
1764.559,116.3088,117.0938,424.75,
1764.56,115.9422,117.0469,424.75,
1764.561,115.9033,117.0703,424.7188,
1764.562,115.4977,117.0078,424.875,
1764.563,115.4198,117.1484,424.75,
1764.564,115.3028,117.0859,424.7188,
1764.565,114.9441,117.0469,424.8125,
1764.566,114.9129,117.0547,424.7812,
1764.567,114.5308,117,424.75,
1764.568,114.4372,117.1484,424.8125,
1764.569,114.3202,117.0859,424.75,
1764.57,113.9849,117.0312,424.75,
1764.571,113.9459,117.0391,424.7188,
1764.572,113.5716,117,424.7812,
1764.573,113.5092,117.1328,424.7812,
1764.574,113.4,117.0781,424.8125,
1764.575,113.0647,117.0312,424.8125,
1764.576,113.0101,117.0234,424.75,
1764.577,112.6436,116.9844,424.8125,
1764.578,112.5734,117.1094,424.8125,
1764.579,112.4564,117.0781,424.8125,
1764.58,112.1133,117.0078,424.6562,
1764.581,112.0665,117.0234,424.6562,
1764.582,111.7,116.9766,424.6875,
1764.583,111.6064,117.1016,424.8125,
1764.584,111.4894,117.0625,424.75,
1764.585,111.1541,116.9844,424.75,
1764.586,111.0761,116.9844,424.7812,
1764.587,110.694,116.9609,424.7188,
1764.588,110.6004,117.0859,424.75,
1764.589,110.4679,117.0234,424.625,
1764.59,110.0779,116.9688,424.7812,
1764.591,110.0233,116.9844,424.8125,
1764.592,109.6022,116.9219,424.9062,
1764.593,109.4853,117.0781,424.7188,
1764.594,109.3293,117.0234,424.7812,
1764.595,108.9472,116.9688,424.6875,
1764.596,108.8692,116.9766,424.75,
1764.597,108.4481,116.9141,424.75,
1764.598,108.3389,117.0547,424.6875,
1764.599,108.1986,117,424.75,
1764.6,107.8554,116.9297,424.7188,
1764.601,107.8398,116.9453,424.7188,
1764.602,107.5513,116.8828,424.625,
1764.603,107.7073,117.0156,424.7188,
1764.604,107.949,116.9766,424.7188,
1764.605,108.1362,116.9062,424.75,
1764.606,108.8458,116.9375,424.8125,
1764.607,109.3605,116.8828,424.6875,
1764.608,110.3821,116.9922,424.75,
1764.609,111.544,116.9453,424.6875,
1764.61,112.5734,116.8906,424.7812,
1764.611,114.0551,116.9062,424.875,
1764.612,115.1936,116.8516,424.8125,
1764.613,116.7689,116.9688,424.7188,
1764.614,118.3675,116.9531,424.75,
1764.615,119.701,116.8906,424.7812,
1764.616,121.4166,116.9062,424.8125,
1764.617,122.7345,116.8516,424.7812,
1764.618,124.419,117.0078,424.8125,
1764.619,126.0176,116.9609,423.3125,
1764.62,127.3121,116.9141,420.1875,
1764.621,128.9186,116.9297,420.1875,
1764.622,130.0337,116.8828,420.3125,
1764.623,131.453,117.0391,420.1562,
1764.624,132.7241,116.9766,420.6562,
1764.625,133.6054,116.9375,420.0938,
1764.626,134.7361,116.9688,420.5625,
1764.627,135.3132,116.9297,420.1562,
1764.628,136.132,117.0703,420.4375,
1764.629,136.7325,117.0469,420.1875,
1764.63,136.9118,116.9922,420.5625,
1764.631,137.3095,117.0156,420.125,
1764.632,137.1458,116.9688,420.375,
1764.633,137.2238,117.1094,420.0625,
1764.634,137.0912,117.0781,420.125,
1764.635,136.5999,117.0469,420.1562,
1764.636,136.3347,117.0703,420.125,
1764.637,135.6017,117.0156,420.0938,
1764.638,135.1884,117.1953,420,
1764.639,134.6503,117.1172,420.7188,
1764.64,133.8159,117.0781,420.125,
1764.641,133.309,117.1094,420.5625,
1764.642,132.3732,117.0703,420.0938,
1764.643,131.8351,117.1953,420.4375,
1764.644,131.2191,117.1641,420.0938,
1764.645,130.3769,117.1172,420.5625,
1764.646,129.8778,117.1484,420.0312,
1764.647,129.0434,117.0938,420.4062,
1764.648,128.5833,117.2344,420.125,
1764.649,128.0452,117.1953,420.2812,
1764.65,127.3433,117.1484,420.1875,
1764.651,126.9768,117.1562,420.0938,
1764.652,126.275,117.125,420.1562,
1764.653,125.9396,117.2422,420.0938,
1764.654,125.5731,117.2109,420.25,
1764.655,124.9883,117.1641,420.1562,
1764.656,124.7465,117.1875,420.5625,
1764.657,124.1616,117.125,421.4375,
1764.658,123.9433,117.2734,421.4375,
1764.659,123.6703,117.2344,421.4688,
1764.66,123.1713,117.1875,421.5,
1764.661,123.0075,117.1953,421.375,
1764.662,122.4772,117.1406,421.4688,
1764.663,122.3056,117.2734,421.4688,
1764.664,122.0639,117.2578,421.4688,
1764.665,121.5882,117.1719,421.5312,
1764.666,121.479,117.2109,421.4375,
1764.667,120.9877,117.1484,421.5,
1764.668,120.8708,117.2734,421.625,
1764.669,120.6758,117.25,421.5312,
1764.67,120.2625,117.1953,421.625,
1764.671,120.1845,117.2344,421.625,
1764.672,119.7556,117.1641,421.5625,
1764.673,119.6776,117.2891,421.5312,
1764.674,119.5139,117.2422,421.5312,
1764.675,119.1395,117.2031,421.5312,
1764.676,119.0928,117.25,421.5,
1764.677,118.6716,117.1562,421.6562,
1764.678,118.5937,117.2969,421.5625,
1764.679,118.4377,117.2656,421.5938,
1764.68,118.0634,117.2109,421.5312,
1764.681,118.001,117.2188,421.5,
1764.682,117.5565,117.1562,421.5,
1764.683,117.4785,117.2812,421.5625,
1764.684,117.3069,117.2578,421.5938,
1764.685,116.9092,117.2188,421.4375,
1764.686,116.8468,117.2266,421.5,
1764.687,116.3945,117.1719,421.5625,
1764.688,116.3166,117.2812,421.5312,
1764.689,116.145,117.2578,421.5625,
1764.69,115.7629,117.2031,421.5625,
1764.691,115.6693,117.2188,421.5312,
1764.692,115.2482,117.1641,421.625,
1764.693,115.1702,117.2891,421.4688,
1764.694,114.9753,117.2578,421.5,
1764.695,114.5931,117.1953,421.5312,
1764.696,114.5308,117.2109,421.5625,
1764.697,114.1252,117.1562,421.5625,
1764.698,114.0395,117.2734,421.5,
1764.699,113.8835,117.2188,421.5938,
1764.7,113.5014,117.1953,421.5312,
1764.701,113.4624,117.2109,421.5938,
1764.702,113.0647,117.1406,421.5625,
1764.703,113.0023,117.2578,421.4688,
1764.704,112.8463,117.2266,421.5,
1764.705,112.4876,117.1797,421.5938,
1764.706,112.4642,117.2031,421.5312,
1764.707,112.0743,117.1328,421.5625,
1764.708,112.0431,117.2578,421.5312,
1764.709,111.8871,117.2109,421.375,
1764.71,111.5362,117.1562,421.625,
1764.711,111.505,117.1797,421.5625,
1764.712,111.1463,117.125,421.5938,
1764.713,111.1151,117.2344,421.5938,
1764.714,110.9825,117.1953,421.5,
1764.715,110.6394,117.1406,421.5625,
1764.716,110.616,117.1406,421.5625,
1764.717,110.2651,117.1016,421.4375,
1764.718,110.2339,117.2188,421.4062,
1764.719,110.1169,117.1875,421.4688,
1764.72,109.7816,117.1328,421.5938,
1764.721,109.7894,117.1328,421.5625,
1764.722,109.4385,117.0859,421.5312,
1764.723,109.4229,117.2031,421.5938,
1764.724,109.2825,117.1562,421.4062,
1764.725,108.9706,117.0938,421.5,
1764.726,108.9628,117.1172,421.5,
1764.727,108.6275,117.0391,421.5,
1764.728,108.6119,117.1719,421.5938,
1764.729,108.4949,117.1484,421.5,
1764.73,108.1596,117.0859,421.5625,
1764.731,108.1596,117.1016,421.6562,
1764.732,107.8164,117.0312,421.5312,
1764.733,107.7852,117.1484,421.4688,
1764.734,107.6527,117.1016,421.5,
1764.735,107.3173,117.0625,421.5625,
1764.736,107.2784,117.0703,421.5938,
1764.737,106.8884,117.0156,421.5938,
1764.738,106.8572,117.1172,421.5,
1764.739,106.6935,117.0938,421.625,
1764.74,106.3582,117.0391,421.5938,
1764.741,106.3114,117.0391,421.5625,
1764.742,105.9059,116.9766,421.5312,
1764.743,105.8435,117.0938,421.4375,
1764.744,105.6641,117.0703,421.5312,
1764.745,105.2898,117,421.4688,
1764.746,105.2274,117.0078,421.5,
1764.747,104.8141,116.9531,421.4375,
1764.748,104.7673,117.0703,421.5,
1764.749,104.5801,117.0312,421.5312,
1764.75,104.2058,116.9766,421.5625,
1764.751,104.159,116.9922,421.4688,
1764.752,103.7925,116.9297,421.4375,
1764.753,103.8159,117.0391,421.5625,
1764.754,103.8081,117.0078,421.4688,
1764.755,103.6989,116.9453,421.5,
1764.756,104.0265,116.9609,421.5312,
1764.757,104.2058,116.8828,421.5,
1764.758,104.9155,117.0078,421.625,
1764.759,105.6797,116.9688,421.5938,
1764.76,106.4127,116.9297,421.5,
1764.761,107.6527,116.9297,421.5938,
1764.762,108.6197,116.8594,421.5,
1764.763,110.0233,116.9688,421.5625,
1764.764,111.4192,116.9531,421.5,
1764.765,112.6202,116.8828,421.5625,
1764.766,114.2032,116.9062,421.4375,
1764.767,115.3964,116.8438,421.4688,
1764.768,116.9716,116.9688,421.5938,
1764.769,118.4533,116.9453,421.5312,
1764.77,119.6698,116.8828,420.2812,
1764.771,121.2451,116.9219,422.25,
1764.772,122.3524,116.8438,422.6875,
1764.773,123.7873,116.9688,422.2812,
1764.774,125.074,116.9531,422.625,
1764.775,126.041,116.9062,422.25,
1764.776,127.2653,116.9375,422.375,
1764.777,127.9984,116.8672,422.2188,
1764.778,128.9888,117.0078,422.3125,
1764.779,129.7374,116.9688,422.25,
1764.78,130.1429,116.9531,422.2188,
1764.781,130.7668,116.9688,422.2188,
1764.782,130.8526,116.9219,422.25,
1764.783,131.1645,117.0312,422.75,
1764.784,131.2347,117.0234,422.1875,
1764.785,130.9695,116.9688,422.625,
1764.786,130.9149,117.0078,422.1875,
1764.787,130.4081,116.9453,422.5938,
1764.788,130.1351,117.0703,422.2188,
1764.789,129.6828,117.0547,422.5938,
1764.79,128.9654,117.0078,422.1875,
1764.791,128.5365,117.0234,422.5625,
1764.792,127.7021,116.9688,422.2188,
1764.793,127.1874,117.0938,422.4062,
1764.794,126.5557,117.0703,422.2188,
1764.795,125.7369,117.0312,422.125,
1764.796,125.23,117.0391,422.2812,
1764.797,124.3644,116.9766,422.25,
1764.798,123.8731,117.1172,422.5312,
1764.799,123.2882,117.1016,422.3438,
1764.8,122.5162,117.0312,422.5938,
1764.801,122.1263,117.0703,422.25,
1764.802,121.3698,116.9844,422.6875,
1764.803,121.0033,117.1328,422.3125,
1764.804,120.5666,117.1016,422.5938,
1764.805,119.9428,117.0625,422.2188,
1764.806,119.6854,117.0781,422.6562,
1764.807,119.0772,117.0078,422.2188,
1764.808,118.8432,117.125,422.3438,
1764.809,118.5313,117.1094,423.5625,
1764.81,118.04,117.0469,423.5312,
1764.811,117.8918,117.0703,423.5312,
1764.812,117.4005,117.0078,423.5,
1764.813,117.2602,117.1328,423.5312,
1764.814,117.0262,117.0859,423.5625,
1764.815,116.6129,117.0547,423.5312,
1764.816,116.5271,117.0859,423.5625,
1764.817,116.106,117.0156,423.5938,
1764.818,116.0202,117.1406,423.5625,
1764.819,115.8487,117.1016,423.5,
1764.82,115.4821,117.0469,423.625,
1764.821,115.4588,117.0781,423.625,
1764.822,115.1078,117.0078,423.625,
1764.823,115.0844,117.125,423.5625,
1764.824,114.9597,117.1016,423.6562,
1764.825,114.6477,117.0469,423.6562,
1764.826,114.6711,117.0703,423.7188,
1764.827,114.3436,117.0078,423.625,
1764.828,114.328,117.1094,423.5938,
1764.829,114.211,117.0859,423.5625,
1764.83,113.9147,117.0391,423.5625,
1764.831,113.9147,117.0625,423.6562,
1764.832,113.5638,116.9922,423.75,
1764.833,113.556,117.1016,423.5625,
1764.834,113.4312,117.0781,423.625,
1764.835,113.0881,117.0234,423.625,
1764.836,113.0725,117.0469,423.5938,
1764.837,112.706,116.9844,423.6562,
1764.838,112.6748,117.0938,423.6562,
1764.839,112.5266,117.0781,423.7188,
1764.84,112.1601,116.9922,423.6875,
1764.841,112.1289,117.0391,423.6562,
1764.842,111.7624,116.9609,423.5938,
1764.843,111.7078,117.0781,423.5938,
1764.844,111.544,117.0547,423.5938,
1764.845,111.1931,117.0078,423.7188,
1764.846,111.1385,117.0234,423.6562,
1764.847,110.7642,116.9609,423.625,
1764.848,110.7096,117.0703,423.6562,
1764.849,110.5692,117.0391,423.625,
1764.85,110.2027,116.9688,423.6562,
1764.851,110.1637,117.0078,423.6875,
1764.852,109.7972,116.9453,423.6562,
1764.853,109.7504,117.0469,423.7188,
1764.854,109.6022,117.0156,423.6562,
1764.855,109.2513,116.9609,423.6562,
1764.856,109.2123,116.9922,423.625,
1764.857,108.8458,116.9141,423.625,
1764.858,108.8224,117.0156,423.5938,
1764.859,108.6664,116.9922,423.7188,
1764.86,108.3233,116.9453,423.7188,
1764.861,108.3077,116.9609,423.5938,
1764.862,107.949,116.8906,423.5625,
1764.863,107.8944,117.0078,423.7188,
1764.864,107.7774,116.9766,423.6562,
1764.865,107.4343,116.9141,423.6562,
1764.866,107.4031,116.9453,423.6562,
1764.867,107.0756,116.8672,423.6875,
1764.868,107.0444,116.9844,423.6562,
1764.869,106.9196,116.9531,423.6562,
1764.87,106.5843,116.8984,423.6875,
1764.871,106.5921,116.9141,423.5312,
1764.872,106.2568,116.8359,423.5938,
1764.873,106.249,116.9609,423.6562,
1764.874,106.1242,116.9297,423.8125,
1764.875,105.8201,116.8594,423.6875,
1764.876,105.8357,116.8906,423.5625,
1764.877,105.5159,116.8203,423.5625,
1764.878,105.5081,116.9453,423.6562,
1764.879,105.4224,116.9062,423.6875,
1764.88,105.1026,116.8438,423.6875,
1764.881,105.1182,116.8516,423.5938,
1764.882,104.8141,116.7812,423.7188,
1764.883,104.7985,116.8906,423.625,
1764.884,104.7049,116.8594,423.6562,
1764.885,104.393,116.7969,423.6875,
1764.886,104.4008,116.8203,423.5625,
1764.887,104.0811,116.7344,423.7188,
1764.888,104.0577,116.875,423.5938,
1764.889,103.9485,116.8359,423.6562,
1764.89,103.6522,116.7812,423.6875,
1764.891,103.6366,116.8047,423.625,
1764.892,103.3012,116.7031,423.5938,
1764.893,103.27,116.8281,423.75,
1764.894,103.1453,116.7891,423.6562,
1764.895,102.8099,116.7344,423.625,
1764.896,102.7943,116.7656,423.5938,
1764.897,102.4434,116.6797,423.7812,
1764.898,102.4044,116.7891,423.75,
1764.899,102.2563,116.7656,423.5938,
1764.9,101.9131,116.7031,423.625,
1764.901,101.8819,116.7266,423.625,
1764.902,101.531,116.6562,423.5625,
1764.903,101.5076,116.7578,423.625,
1764.904,101.3829,116.7344,423.5938,
1764.905,101.1021,116.6562,423.5938,
1764.906,101.2425,116.6797,423.5938,
1764.907,101.1645,116.6094,423.6562,
1764.908,101.5232,116.7266,423.6875,
1764.909,101.9365,116.6875,423.5938,
1764.91,102.3498,116.625,423.5938,
1764.911,103.27,116.6484,423.6875,
1764.912,104.0031,116.5781,423.625,
1764.913,105.2196,116.6797,423.6875,
1764.914,106.4517,116.6562,423.625,
1764.915,107.5279,116.6016,423.5625,
1764.916,109.072,116.6328,423.5625,
1764.917,110.2339,116.5547,423.75,
1764.918,111.7702,116.6719,423.6875,
1764.919,113.1972,116.6406,423.5625,
1764.92,114.3982,116.5781,423.6875,
1764.921,115.9812,116.6172,422.1562,
1764.922,117.1198,116.5469,422.3438,
1764.923,118.5859,116.6641,424.75,
1764.924,119.9116,116.6484,424.3125,
1764.925,120.9799,116.5938,424.6875,
1764.926,122.3446,116.6328,424.3125,
1764.927,123.2336,116.5625,424.6875,
1764.928,124.3956,116.6719,424.3125,
1764.929,125.3626,116.6797,424.375,
1764.93,125.963,116.6016,424.375,
1764.931,126.8364,116.6484,424.3438,
1764.932,127.203,116.5938,424.4062,
1764.933,127.7644,116.6953,424.375,
1764.934,128.0998,116.6953,424.8125,
1764.935,128.0842,116.6484,424.3125,
1764.936,128.3025,116.6719,424.7188,
1764.937,128.0452,116.6016,424.3438,
1764.938,127.975,116.7422,424.6875,
1764.939,127.7332,116.7422,424.4062,
1764.94,127.1718,116.6719,424.6875,
1764.941,126.8988,116.6953,424.375,
1764.942,126.1814,116.6328,424.7188,
1764.943,125.7603,116.75,424.2812,
1764.944,125.1832,116.75,424.5625,
1764.945,124.3644,116.6953,424.375,
1764.946,123.9043,116.7109,424.3125,
1764.947,123.0699,116.6484,424.4062,
1764.948,122.5552,116.7812,424.3125,
1764.949,121.9469,116.7578,424.4375,
1764.95,121.1203,116.7109,424.2812,
1764.951,120.6914,116.7422,424.9688,
1764.952,119.9116,116.6641,424.25,
1764.953,119.4749,116.7891,424.6875,
1764.954,118.968,116.7734,424.3438,
1764.955,118.2661,116.7031,424.75,
1764.956,117.9386,116.7344,424.2812,
1764.957,117.3069,116.6797,424.5625,
1764.958,116.995,116.7812,424.375,
1764.959,116.6129,116.7578,424.4688,
1764.96,116.067,116.7109,425.8125,
1764.961,115.8799,116.7422,425.7188,
1764.962,115.3652,116.6562,425.5938,
1764.963,115.1624,116.7812,425.7188,
1764.964,114.8973,116.7578,425.75,
1764.965,114.4372,116.6953,425.6562,
1764.966,114.3592,116.7266,425.7188,
1764.967,113.9069,116.6562,425.625,
1764.968,113.7977,116.7812,425.6875,
1764.969,113.6262,116.7578,425.6875,
1764.97,113.2284,116.6953,425.625,
1764.971,113.1895,116.7266,425.8125,
1764.972,112.8385,116.6484,425.75,
1764.973,112.7995,116.7656,425.75,
1764.974,112.6904,116.7422,425.875,
1764.975,112.3862,116.6797,425.7812,
1764.976,112.4174,116.7109,425.7188,
1764.977,112.1445,116.6328,425.75,
1764.978,112.1445,116.75,425.6562,
1764.979,112.0821,116.7266,425.8438,
1764.98,111.778,116.6797,425.8125,
1764.981,111.8403,116.7031,425.7188,
1764.982,111.5674,116.6328,425.7188,
1764.983,111.5518,116.7578,425.7812,
1764.984,111.4738,116.7266,425.75,
1764.985,111.1931,116.6562,425.8125,
1764.986,111.2165,116.7031,425.625,
1764.987,110.9124,116.6094,425.7812,
1764.988,110.8968,116.7578,425.8438,
1764.989,110.7642,116.7031,425.7812,
1764.99,110.4445,116.6484,425.7812,
1764.991,110.4601,116.6797,425.75,
1764.992,110.1481,116.5938,425.75,
1764.993,110.0779,116.7188,425.75,
1764.994,109.961,116.6953,425.6875,
1764.995,109.6178,116.6328,425.6562,
1764.996,109.6334,116.6562,425.7188,
1764.997,109.2747,116.5859,425.6875,
1764.998,109.2279,116.6953,425.8438,
1764.999,109.111,116.6562,425.7188,
1765,108.7522,116.5938,425.8125,
1765.001,108.76,116.6328,425.7188,
1765.002,108.4325,116.5703,425.75,
1765.003,108.3545,116.6719,425.8125,
1765.004,108.2297,116.6328,425.8125,
1765.005,107.8866,116.5859,425.75,
1765.006,107.9022,116.625,425.8125,
1765.007,107.5669,116.5469,425.7188,
1765.008,107.5123,116.6484,425.8438,
1765.009,107.3719,116.6172,425.7812,
1765.01,107.0444,116.5781,425.6875,
1765.011,107.0522,116.6094,425.625,
1765.012,106.7169,116.5078,425.7812,
1765.013,106.6857,116.6406,425.7812,
1765.014,106.5453,116.5938,425.8438,
1765.015,106.2334,116.5391,425.7188,
1765.016,106.2256,116.5625,425.8125,
1765.017,105.8981,116.4844,425.8125,
1765.018,105.8591,116.5938,425.75,
1765.019,105.7265,116.5703,425.7188,
1765.02,105.4146,116.5234,425.75,
1765.021,105.4224,116.5312,425.7812,
1765.022,105.126,116.4609,425.7812,
1765.023,105.0792,116.5859,425.6875,
1765.024,104.9779,116.5391,425.6562,
1765.025,104.6503,116.4844,425.7812,
1765.026,104.6893,116.5156,425.8125,
1765.027,104.4008,116.4375,425.8125,
1765.028,104.3384,116.5469,425.75,
1765.029,104.2604,116.5078,425.8125,
1765.03,103.9641,116.4531,425.8125,
1765.031,103.9797,116.4766,425.7188,
1765.032,103.7067,116.4062,425.75,
1765.033,103.6911,116.5234,425.75,
1765.034,103.582,116.4688,425.7188,
1765.035,103.2778,116.4141,425.8125,
1765.036,103.2856,116.4531,425.6875,
1765.037,103.0205,116.3672,425.75,
1765.038,102.9893,116.4922,425.75,
1765.039,102.8801,116.4531,425.8125,
1765.04,102.5682,116.3906,425.7812,
1765.041,102.5838,116.4141,425.7188,
1765.042,102.2953,116.3203,425.8125,
1765.043,102.2563,116.4453,425.8125,
1765.044,102.1315,116.4219,425.9688,
1765.045,101.8118,116.3594,425.7812,
1765.046,101.8118,116.3906,425.7188,
1765.047,101.5076,116.2969,425.7188,
1765.048,101.4452,116.4062,425.6875,
1765.049,101.3049,116.3828,425.75,
1765.05,100.9695,116.3125,425.875,
1765.051,100.9617,116.3438,425.8125,
1765.052,100.6264,116.2656,425.7188,
1765.053,100.5718,116.3672,425.7812,
1765.054,100.4315,116.3438,425.75,
1765.055,100.1273,116.2812,425.875,
1765.056,100.1585,116.3203,425.7188,
1765.057,99.97136,116.2188,425.75,
1765.058,100.0805,116.3281,425.7188,
1765.059,100.2755,116.3047,425.75,
1765.06,100.3847,116.25,425.8125,
1765.061,101.0319,116.2656,425.7812,
1765.062,101.5466,116.1953,425.75,
1765.063,102.4746,116.2969,425.8125,
1765.064,103.5196,116.2656,425.8125,
1765.065,104.471,116.1953,425.875,
1765.066,105.8903,116.2422,425.8125,
1765.067,107.0444,116.1484,425.8125,
1765.068,108.4871,116.2734,425.75,
1765.069,109.922,116.2422,425.75,
1765.07,111.1307,116.1953,425.75,
1765.071,112.7294,116.2188,425.7812,
1765.072,113.9459,116.1484,425.7188,
1765.073,115.3964,116.2656,424.4688,
1765.074,116.8157,116.2266,423.6875,
1765.075,117.9308,116.1953,423.3125,
1765.076,119.3891,116.2188,423.4375,
1765.077,120.4574,116.1328,423.2812,
1765.078,121.6818,116.2734,423.3438,
1765.079,122.8047,116.2422,423.375,
1765.08,123.5846,116.2031,423.3125,
1765.081,124.6841,116.2344,423.3125,
1765.082,125.3002,116.1562,423.4375,
