Time,BP,MBP,HR,Event
418.666,101.4998,84.07031,404.4375,
418.667,101.0943,84.10156,404.2188,
418.668,100.5406,84.16406,404.5,
418.669,99.97916,84.09375,404.125,
418.67,99.38649,84.23438,404.1562,
418.671,98.62226,84.10938,404.125,
418.672,98.11537,84.13281,404.125,
418.673,97.45252,84.20312,404.7188,
418.674,96.79746,84.13281,404.25,
418.675,96.15801,84.28125,404.4375,
418.676,95.32359,84.13281,404.125,
418.677,94.76991,84.17188,405.4688,
418.678,94.09926,84.24219,405.4062,
418.679,93.43641,84.14844,405.4688,
418.68,92.82034,84.28906,405.4688,
418.681,92.04051,84.16406,405.5,
418.682,91.51803,84.19531,405.4688,
418.683,90.92536,84.24219,405.5,
418.684,90.35608,84.17188,405.4062,
418.685,89.85699,84.30469,405.3438,
418.686,89.17075,84.16406,405.4375,
418.687,88.78863,84.19531,405.4375,
418.688,88.28954,84.25781,405.5625,
418.689,87.86063,84.17969,405.4375,
418.69,87.44733,84.30469,405.625,
418.691,86.87805,84.1875,405.5,
418.692,86.60511,84.20312,405.5625,
418.693,86.2074,84.26562,405.5312,
418.694,85.87207,84.19531,405.4688,
418.695,85.56794,84.32031,405.5625,
418.696,85.06885,84.17969,405.5312,
418.697,84.8505,84.21094,405.5625,
418.698,84.53077,84.27344,405.5938,
418.699,84.25003,84.17969,405.4688,
418.7,84.00828,84.32031,405.5312,
418.701,83.57158,84.17969,405.5312,
418.702,83.43121,84.20312,405.5625,
418.703,83.15827,84.26562,405.5312,
418.704,82.93212,84.1875,405.5312,
418.705,82.72157,84.30469,405.5312,
418.706,82.31606,84.16406,405.5312,
418.707,82.21468,84.19531,405.5312,
418.708,81.98073,84.25781,405.4688,
418.709,81.76238,84.17969,405.5312,
418.71,81.58302,84.28906,405.4375,
418.711,81.2243,84.16406,405.4688,
418.712,81.11512,84.1875,405.5625,
418.713,80.88117,84.24219,405.5625,
418.714,80.70961,84.17969,405.5938,
418.715,80.53025,84.28906,405.5312,
418.716,80.16373,84.16406,405.625,
418.717,80.05455,84.1875,405.5625,
418.718,79.8362,84.24219,405.5312,
418.719,79.60225,84.16406,405.5312,
418.72,79.43849,84.28906,405.5625,
418.721,79.08757,84.14844,405.625,
418.722,78.9394,84.17969,405.5312,
418.723,78.72105,84.23438,405.625,
418.724,78.51829,84.14062,405.4688,
418.725,78.33113,84.25,405.5312,
418.726,77.94122,84.14062,405.4688,
418.727,77.81645,84.14844,405.5,
418.728,77.5981,84.21094,405.6562,
418.729,77.35635,84.11719,405.5312,
418.73,77.17699,84.24219,405.5,
418.731,76.79487,84.10938,405.5938,
418.732,76.64671,84.11719,405.5312,
418.733,76.42056,84.20312,405.5625,
418.734,76.19441,84.10156,405.5,
418.735,75.99165,84.23438,405.5,
418.736,75.60174,84.10156,405.5312,
418.737,75.47696,84.10156,405.5938,
418.738,75.24302,84.17188,405.625,
418.739,75.01687,84.07812,405.4688,
418.74,74.79851,84.21094,405.5,
418.741,74.4242,84.07031,405.5,
418.742,74.28383,84.08594,405.5625,
418.743,74.04208,84.15625,405.5938,
418.744,73.81593,84.07812,405.5,
418.745,73.60538,84.17969,405.4688,
418.746,73.19987,84.04688,405.4062,
418.747,73.0595,84.05469,405.5938,
418.748,72.84114,84.125,405.5625,
418.749,72.5994,84.03125,405.5625,
418.75,72.40444,84.14844,405.4688,
418.751,72.04572,84.02344,405.5312,
418.752,71.89755,84.03125,405.5938,
418.753,71.6714,84.10156,405.5625,
418.754,71.45305,83.99219,405.5312,
418.755,71.27369,84.11719,405.4375,
418.756,70.89157,83.99219,405.5312,
418.757,70.7668,84.00781,405.5938,
418.758,70.54065,84.05469,405.5312,
418.759,70.3379,83.97656,405.5312,
418.76,70.16633,84.10156,405.5312,
418.761,69.79202,83.94531,405.5938,
418.762,69.68284,83.96875,405.5312,
418.763,69.46449,84.02344,405.5938,
418.764,69.24614,83.92969,405.5,
418.765,69.09797,84.05469,405.4688,
418.766,68.74705,83.92188,405.625,
418.767,68.63007,83.94531,405.625,
418.768,68.42732,84.00781,405.5312,
418.769,68.20897,83.89844,405.5938,
418.77,68.08419,84.00781,405.4375,
418.771,67.74107,83.86719,405.5,
418.772,67.62409,83.89062,405.5,
418.773,67.42914,83.96094,405.5,
418.774,67.24978,83.875,405.4375,
418.775,67.125,83.96875,405.4688,
418.776,66.81307,83.82812,405.5625,
418.777,66.6961,83.84375,405.5938,
418.778,66.51674,83.89844,405.4375,
418.779,66.35297,83.8125,405.4375,
418.78,66.27499,83.92188,405.5312,
418.781,66.05664,83.78906,405.5,
418.782,66.13462,83.80469,405.625,
418.783,66.26719,83.85156,405.625,
418.784,66.56353,83.78125,405.5312,
418.785,67.07042,83.89062,405.5312,
418.786,67.5929,83.75,405.5,
418.787,68.58328,83.75781,405.5625,
418.788,69.66724,83.82812,405.5625,
418.789,70.96956,83.74219,405.5625,
418.79,72.44343,83.85156,405.5,
418.791,73.87052,83.71094,405.5,
418.792,75.63293,83.74219,405.5938,
418.793,77.35635,83.78125,405.5312,
418.794,79.16555,83.70312,405.5625,
418.795,80.94356,83.84375,405.5625,
418.796,82.59679,83.69531,405.5312,
418.797,84.43719,83.71094,404.2188,
418.798,86.12942,83.80469,403.4375,
418.799,87.83724,83.70312,403.0625,
418.8,89.43589,83.84375,403.375,
418.801,90.83178,83.6875,403.125,
418.802,92.37584,83.74219,403.25,
418.803,93.70155,83.82031,403.0312,
418.804,95.04285,83.74219,403,
418.805,96.22819,83.875,403.0625,
418.806,97.19518,83.74219,403.0625,
418.807,98.30253,83.76562,403.5625,
418.808,99.16814,83.84375,402.9688,
418.809,100.0415,83.77344,403.5,
418.81,100.759,83.89844,403.0312,
418.811,101.2269,83.76562,403.5625,
418.812,101.8196,83.79688,403,
418.813,102.1939,83.88281,403.1875,
418.814,102.537,83.82031,403.0938,
418.815,102.7398,83.96875,403.125,
418.816,102.7086,83.82812,402.9375,
418.817,102.7865,83.85156,403.0938,
418.818,102.6618,83.94531,403.4375,
418.819,102.5448,83.88281,403.0938,
418.82,102.3186,84.00781,403.4688,
418.821,101.8975,83.86719,403.0625,
418.822,101.609,83.90625,403.4375,
418.823,101.1723,83.99219,403,
418.824,100.7668,83.90625,403.1875,
418.825,100.3223,84.02344,403.0312,
418.826,99.66723,83.90625,403.0938,
418.827,99.21493,83.92969,403.0938,
418.828,98.63006,84.03125,403.125,
418.829,98.07638,83.95312,403.3438,
418.83,97.49931,84.08594,403.0625,
418.831,96.71948,83.92969,403.4062,
418.832,96.1814,83.96875,403.0625,
418.833,95.49515,84.03906,403.5312,
418.834,94.87909,83.96094,403.125,
418.835,94.24743,84.10938,403.0625,
418.836,93.43641,83.96094,404.3438,
418.837,92.86713,84.00781,404.4375,
418.838,92.18868,84.07031,404.4062,
418.839,91.56482,84,404.4375,
418.84,90.99554,84.13281,404.3438,
418.841,90.23131,83.97656,404.4375,
418.842,89.72442,84.02344,404.4688,
418.843,89.12396,84.09375,404.375,
418.844,88.58587,84.00781,404.3438,
418.845,88.11018,84.13281,404.3438,
418.846,87.47072,83.99219,404.3438,
418.847,87.05741,84.02344,404.4375,
418.848,86.59731,84.09375,404.3438,
418.849,86.17621,84.00781,404.4688,
418.85,85.80969,84.14844,404.5,
418.851,85.295,84.01562,404.375,
418.852,84.96747,84.02344,404.4375,
418.853,84.62435,84.10156,404.4375,
418.854,84.30462,84.02344,404.375,
418.855,84.03168,84.14062,404.4062,
418.856,83.58718,84.00781,404.3438,
418.857,83.37662,84.03125,404.5,
418.858,83.08029,84.10156,404.4688,
418.859,82.83074,84.02344,404.3125,
418.86,82.61239,84.14062,404.3438,
418.861,82.22248,83.98438,404.375,
418.862,82.02752,84.02344,404.4375,
418.863,81.78577,84.08594,404.5,
418.864,81.58302,84.01562,404.5,
418.865,81.38806,84.14062,404.4375,
418.866,81.01374,83.97656,404.5625,
418.867,80.87337,84.00781,404.4375,
418.868,80.63943,84.08594,404.4688,
418.869,80.46007,83.99219,404.4688,
418.87,80.2807,84.13281,404.3438,
418.871,79.93758,83.96094,404.5,
418.872,79.79721,84.00781,404.4062,
418.873,79.57886,84.07031,404.3438,
418.874,79.3995,83.99219,404.4062,
418.875,79.23574,84.11719,404.4688,
418.876,78.87701,83.95312,404.4375,
418.877,78.75224,84,404.4688,
418.878,78.5027,84.05469,404.4688,
418.879,78.32334,83.99219,404.375,
418.88,78.15957,84.10156,404.4375,
418.881,77.78525,83.94531,404.4688,
418.882,77.63709,83.97656,404.4375,
418.883,77.41094,84.03125,404.4375,
418.884,77.20818,83.96875,404.375,
418.885,77.04442,84.07812,404.4375,
418.886,76.6857,83.94531,404.5,
418.887,76.52193,83.94531,404.4375,
418.888,76.30358,84.02344,404.4062,
418.889,76.09303,83.94531,404.5,
418.89,75.90587,84.07031,404.4062,
418.891,75.55495,83.90625,404.5,
418.892,75.38338,83.94531,404.5,
418.893,75.14944,84.00781,404.4375,
418.894,74.93108,83.91406,404.4688,
418.895,74.75172,84.03906,404.375,
418.896,74.36961,83.88281,404.4688,
418.897,74.22144,83.91406,404.4062,
418.898,73.9719,83.99219,404.4062,
418.899,73.75354,83.89844,404.5312,
418.9,73.58198,84.01562,404.3438,
418.901,73.19207,83.85938,404.5,
418.902,73.0283,83.88281,404.4688,
418.903,72.77876,83.94531,404.3125,
418.904,72.56041,83.86719,404.5312,
418.905,72.37325,83.98438,404.4375,
418.906,71.99893,83.83594,404.5625,
418.907,71.84296,83.86719,404.4688,
418.908,71.60122,83.92188,404.4688,
418.909,71.40626,83.85156,404.5,
418.91,71.20351,83.94531,404.4062,
418.911,70.83699,83.78125,404.4375,
418.912,70.66542,83.82812,404.375,
418.913,70.43148,83.88281,404.4375,
418.914,70.20533,83.79688,404.4375,
418.915,70.04936,83.92188,404.4688,
418.916,69.66724,83.77344,404.4688,
418.917,69.51128,83.79688,404.4062,
418.918,69.28513,83.84375,404.5,
418.919,69.06678,83.77344,404.375,
418.92,68.91081,83.88281,404.4375,
418.921,68.55209,83.70312,404.4375,
418.922,68.38053,83.76562,404.4688,
418.923,68.18557,83.8125,404.4688,
418.924,67.97502,83.75,404.5,
418.925,67.82685,83.82812,404.4375,
418.926,67.46813,83.69531,404.5,
418.927,67.33556,83.70312,404.3438,
418.928,67.1328,83.76562,404.5625,
418.929,66.93785,83.69531,404.4375,
418.93,66.80528,83.8125,404.5312,
418.931,66.44655,83.64062,404.4688,
418.932,66.31398,83.67188,404.375,
418.933,66.11903,83.72656,404.4688,
418.934,65.95526,83.65625,404.4062,
418.935,65.81489,83.76562,404.5938,
418.936,65.46397,83.60156,404.4375,
418.937,65.37819,83.625,404.4062,
418.938,65.25342,83.67969,404.4062,
418.939,65.20663,83.61719,404.4688,
418.94,65.30021,83.71875,404.5,
418.941,65.30801,83.54688,404.4688,
418.942,65.72131,83.57812,404.4688,
418.943,66.2516,83.63281,404.4062,
418.944,67.04702,83.57031,404.5,
418.945,68.08419,83.67969,404.4375,
418.946,69.16815,83.52344,404.4062,
418.947,70.67322,83.53125,404.5,
418.948,72.21728,83.60938,404.4375,
418.949,74.00309,83.53125,404.5312,
418.95,75.82009,83.63281,404.4375,
418.951,77.5903,83.49219,404.5,
418.952,79.58666,83.51562,404.5,
418.953,81.48944,83.57812,404.4375,
418.954,83.43901,83.51562,403.125,
418.955,85.34179,83.64062,407,
418.956,87.03402,83.5,407.375,
418.957,88.9212,83.52344,407.4062,
418.958,90.60563,83.60938,407.375,
418.959,92.34465,83.53125,407.3125,
418.96,93.94329,83.65625,407.3125,
418.961,95.32359,83.51562,407.7812,
418.962,96.82866,83.55469,407.4375,
418.963,98.12317,83.63281,407.7188,
418.964,99.44108,83.57812,407.3438,
418.965,100.6264,83.70312,407.6562,
418.966,101.5466,83.54688,407.3438,
418.967,102.5994,83.57812,407.4375,
418.968,103.4104,83.67969,407.3125,
418.969,104.2682,83.60156,407.375,
418.97,104.9623,83.75781,407.3125,
418.971,105.3912,83.60156,407.3438,
418.972,105.9916,83.64062,407.8125,
418.973,106.3348,83.73438,407.3438,
418.974,106.7169,83.67969,407.6562,
418.975,106.9664,83.8125,407.25,
418.976,106.9586,83.64844,407.7188,
418.977,107.099,83.69531,407.3438,
418.978,107.0288,83.77344,407.4688,
418.979,106.9742,83.72656,407.3438,
418.98,106.8183,83.86719,407.3438,
418.981,106.4283,83.71094,407.3125,
418.982,106.1944,83.75,407.3438,
418.983,105.7967,83.85156,407.75,
418.984,105.4224,83.77344,407.3438,
418.985,105.0091,83.92188,407.6562,
418.986,104.354,83.77344,407.3125,
418.987,103.9095,83.8125,407.6562,
418.988,103.3168,83.89062,407.375,
418.989,102.7709,83.82812,407.4375,
418.99,102.2095,83.96094,407.25,
418.991,101.4218,83.82031,407.375,
418.992,100.8916,83.85938,407.4375,
418.993,100.1975,83.94531,408.7188,
418.994,99.55026,83.88281,408.6562,
418.995,98.93419,84.00781,408.5938,
418.996,98.10758,83.85156,408.7188,
418.997,97.49931,83.89062,408.6875,
418.998,96.78967,83.98438,408.6562,
418.999,96.1658,83.90625,408.6875,
419,95.54974,84.02344,408.6562,
419.001,94.76211,83.88281,408.75,
419.002,94.20843,83.92188,408.75,
419.003,93.60017,84.00781,408.6562,
419.004,93.04649,83.9375,408.875,
419.005,92.5318,84.04688,408.7188,
419.006,91.83776,83.90625,408.7188,
419.007,91.42445,83.95312,408.6875,
419.008,90.92536,84.02344,408.7188,
419.009,90.48865,83.94531,408.6875,
419.01,90.10654,84.07812,408.6875,
419.011,89.52167,83.92188,408.7188,
419.012,89.21754,83.96094,408.6875,
419.013,88.79643,84.03906,408.7188,
419.014,88.4611,83.95312,408.6562,
419.015,88.17257,84.07812,408.8125,
419.016,87.66568,83.94531,408.6875,
419.017,87.43173,83.96875,408.75,
419.018,87.1042,84.04688,408.7812,
419.019,86.84686,83.96875,408.7812,
419.02,86.62071,84.08594,408.7188,
419.021,86.16841,83.92969,408.6875,
419.022,85.98905,83.96875,408.6875,
419.023,85.70051,84.03125,408.7812,
419.024,85.48216,83.96875,408.7812,
419.025,85.2794,84.09375,408.7188,
419.026,84.87389,83.9375,408.75,
419.027,84.71013,83.97656,408.6875,
419.028,84.46058,84.03906,408.7812,
419.029,84.25783,83.96875,408.75,
419.03,84.06287,84.09375,408.75,
419.031,83.69635,83.92188,408.6875,
419.032,83.52479,83.97656,408.75,
419.033,83.28304,84.03125,408.75,
419.034,83.08029,83.96875,408.7188,
419.035,82.90093,84.08594,408.6875,
419.036,82.50322,83.92969,408.6562,
419.037,82.33945,83.96875,408.8438,
419.038,82.0977,84.02344,408.75,
419.039,81.88715,83.96875,408.6875,
419.04,81.69219,84.09375,408.75,
419.041,81.31788,83.92969,408.6875,
419.042,81.13852,83.95312,408.6875,
419.043,80.88117,84.02344,408.6875,
419.044,80.67062,83.96875,408.75,
419.045,80.50686,84.08594,408.7188,
419.046,80.08575,83.92188,408.7188,
419.047,79.91419,83.96875,408.8125,
419.048,79.64125,84.02344,408.75,
419.049,79.43069,83.96094,408.8125,
419.05,79.24353,84.07031,408.6875,
419.051,78.83802,83.89844,408.75,
419.052,78.65086,83.94531,408.7188,
419.053,78.38572,84.01562,408.7812,
419.054,78.15177,83.94531,408.7812,
419.055,77.98021,84.05469,408.6875,
419.056,77.54351,83.89844,408.75,
419.057,77.35635,83.92969,408.8438,
419.058,77.09901,83.99219,408.7812,
419.059,76.87286,83.90625,408.7812,
419.06,76.6701,84.04688,408.5938,
419.061,76.25679,83.85938,408.625,
419.062,76.06963,83.90625,408.6875,
419.063,75.79669,83.96094,408.75,
419.064,75.57054,83.89062,408.75,
419.065,75.36779,84.00781,408.6562,
419.066,74.97008,83.85156,408.7812,
419.067,74.77512,83.88281,408.75,
419.068,74.49438,83.94531,408.7188,
419.069,74.26043,83.875,408.8438,
419.07,74.08887,83.98438,408.6875,
419.071,73.65996,83.82812,408.7812,
419.072,73.47281,83.85938,408.6562,
419.073,73.19987,83.94531,408.8125,
419.074,72.97372,83.85156,408.7188,
419.075,72.78656,83.96094,408.7812,
419.076,72.35765,83.78906,408.8438,
419.077,72.18609,83.82812,408.7812,
419.078,71.92095,83.89062,408.75,
419.079,71.687,83.82812,408.7188,
419.08,71.49204,83.9375,408.8125,
419.081,71.08653,83.78125,408.7812,
419.082,70.89937,83.79688,408.7188,
419.083,70.64983,83.86719,408.75,
419.084,70.41588,83.78906,408.75,
419.085,70.27551,83.90625,408.6875,
419.086,69.8544,83.73438,408.8125,
419.087,69.67504,83.75781,408.8438,
419.088,69.45669,83.82031,408.75,
419.089,69.21494,83.75781,408.7188,
419.09,69.08237,83.85156,408.7188,
419.091,68.66127,83.69531,408.75,
419.092,68.5131,83.71094,408.7188,
419.093,68.28695,83.78906,408.625,
419.094,68.12318,83.71875,408.625,
419.095,68.0686,83.82812,408.6875,
419.096,67.85024,83.65625,408.7188,
419.097,68.00621,83.70312,408.75,
419.098,68.20897,83.75,408.7188,
419.099,68.67686,83.65625,408.8125,
419.1,69.36311,83.78906,408.7812,
419.101,70.05716,83.61719,408.75,
419.102,71.2269,83.67188,408.8438,
419.103,72.49022,83.71875,408.6875,
419.104,73.98749,83.64062,408.8438,
419.105,75.66412,83.75781,408.7188,
419.106,77.19259,83.60156,408.6562,
419.107,79.07977,83.63281,408.75,
419.108,80.86558,83.70312,408.7188,
419.109,82.77615,83.63281,408.7188,
419.11,84.67894,83.75781,408.8125,
419.111,86.32437,83.59375,408.8438,
419.112,88.21936,83.61719,407.6875,
419.113,89.90378,83.71094,408.3438,
419.114,91.6428,83.65625,408.7812,
419.115,93.29604,83.75781,408.3125,
419.116,94.66074,83.61719,408.7188,
419.117,96.22039,83.66406,408.375,
419.118,97.5461,83.74219,408.4688,
419.119,98.903,83.67188,408.3125,
419.12,100.1273,83.8125,408.4375,
419.121,101.0709,83.64062,408.9375,
419.122,102.1783,83.70312,408.3438,
419.123,103.0361,83.76562,408.8125,
419.124,103.9407,83.71875,408.4375,
419.125,104.6971,83.85938,408.875,
419.126,105.1572,83.70312,408.375,
419.127,105.7577,83.75,408.6562,
419.128,106.1632,83.84375,408.5625,
419.129,106.5687,83.78125,408.375,
419.13,106.8494,83.90625,408.375,
419.131,106.8339,83.76562,408.3125,
419.132,107.0132,83.8125,408.9688,
419.133,106.9586,83.88281,408.4375,
419.134,106.9118,83.83594,408.7188,
419.135,106.7715,83.96094,408.4375,
419.136,106.366,83.82031,408.75,
419.137,106.1242,83.85938,408.375,
419.138,105.7343,83.94531,408.5938,
419.139,105.3678,83.89844,408.4375,
419.14,104.9623,84.01562,408.4062,
419.141,104.276,83.85938,408.375,
419.142,103.8315,83.90625,408.4062,
419.143,103.231,83.98438,408.875,
419.144,102.6852,83.94531,408.4062,
419.145,102.1237,84.07031,408.75,
419.146,101.3127,83.91406,408.3438,
419.147,100.7434,83.96094,408.7812,
419.148,100.0493,84.03125,408.4062,
419.149,99.41769,83.96875,408.6562,
419.15,98.80162,84.10938,409.7188,
419.151,97.94381,83.96875,409.8125,
419.152,97.32775,84,409.8125,
419.153,96.60251,84.07031,409.75,
419.154,95.97085,84,409.8125,
419.155,95.37818,84.14062,409.6875,
419.156,94.53596,83.97656,409.7812,
419.157,93.99008,84.03125,409.8125,
419.158,93.35062,84.10156,409.75,
419.159,92.81254,84.03125,409.7188,
419.16,92.32125,84.15625,409.6875,
419.161,91.60381,84.00781,409.875,
419.162,91.1827,84.04688,409.8438,
419.163,90.64462,84.11719,409.75,
419.164,90.22351,84.05469,409.6562,
419.165,89.85699,84.16406,409.625,
419.166,89.23313,84.00781,409.75,
419.167,88.89781,84.07031,409.8125,
419.168,88.4845,84.11719,409.75,
419.169,88.13357,84.07031,409.7812,
419.17,87.86063,84.17188,409.8125,
419.171,87.34595,84.02344,409.75,
419.172,87.08081,84.07031,409.75,
419.173,86.73768,84.14062,409.8438,
419.174,86.48034,84.07031,409.6875,
419.175,86.26978,84.17969,409.8125,
419.176,85.79409,84.03906,409.8438,
419.177,85.60693,84.04688,409.7812,
419.178,85.3106,84.14844,409.7188,
419.179,85.09224,84.07812,409.7812,
419.18,84.91288,84.20312,409.7188,
419.181,84.49957,84.03125,409.8125,
419.182,84.32801,84.05469,409.8438,
419.183,84.07847,84.14062,409.8125,
419.184,83.86791,84.07812,409.7188,
419.185,83.71195,84.17188,409.75,
419.186,83.32203,84.03125,409.7812,
419.187,83.15827,84.07031,409.8125,
419.188,82.88533,84.13281,409.7812,
419.189,82.69817,84.07031,409.75,
419.19,82.5578,84.17969,409.8438,
419.191,82.1367,84.03125,409.8438,
419.192,82.01192,84.04688,409.75,
419.193,81.75458,84.13281,409.7812,
419.194,81.54403,84.05469,409.6875,
419.195,81.38806,84.17969,409.7812,
419.196,80.96695,84.01562,409.8125,
419.197,80.81099,84.05469,409.75,
419.198,80.56144,84.10938,409.8125,
419.199,80.35869,84.05469,409.8438,
419.2,80.19492,84.16406,409.75,
419.201,79.76602,84.01562,409.8125,
419.202,79.60225,84.03906,409.8125,
419.203,79.33711,84.09375,409.75,
419.204,79.12656,84.03906,409.75,
419.205,78.955,84.14844,409.75,
419.206,78.54949,84.00781,409.8125,
419.207,78.36233,84.02344,409.8125,
419.208,78.07379,84.07812,409.8438,
419.209,77.86324,84.02344,409.8125,
419.21,77.69168,84.13281,409.8125,
419.211,77.26277,83.96875,409.8125,
419.212,77.08341,84.00781,409.8438,
419.213,76.81827,84.08594,409.8438,
419.214,76.59212,84.01562,409.8125,
419.215,76.43615,84.11719,409.8125,
419.216,75.98385,83.96094,409.8438,
419.217,75.80449,83.98438,409.75,
419.218,75.53935,84.04688,409.7812,
419.219,75.3132,83.99219,409.6875,
419.22,75.15723,84.10156,409.75,
419.221,74.70493,83.92188,409.8125,
419.222,74.51778,83.96875,409.8125,
419.223,74.26043,84.03125,409.9062,
419.224,74.04208,83.97656,409.7812,
419.225,73.88611,84.07031,409.8125,
419.226,73.44941,83.90625,409.8125,
419.227,73.27785,83.94531,409.9375,
419.228,73.01271,84.01562,409.8125,
419.229,72.77876,83.94531,409.8125,
419.23,72.65399,84.04688,409.7188,
419.231,72.20948,83.89062,409.8125,
419.232,72.03792,83.91406,409.6875,
419.233,71.78058,83.97656,409.8438,
419.234,71.56223,83.91406,409.8438,
419.235,71.42966,84.02344,409.8125,
419.236,71.02415,83.84375,409.7812,
419.237,70.85258,83.88281,409.8438,
419.238,70.60304,83.95312,409.75,
419.239,70.39248,83.88281,409.7812,
419.24,70.25212,83.98438,409.8125,
419.241,69.83101,83.82031,409.7812,
419.242,69.65945,83.84375,409.875,
419.243,69.4177,83.90625,409.7812,
419.244,69.21494,83.85938,409.875,
419.245,69.09017,83.92969,409.7188,
419.246,68.67686,83.78125,409.7188,
419.247,68.53649,83.80469,409.8125,
419.248,68.27915,83.875,409.75,
419.249,68.09199,83.80469,409.8438,
419.25,67.98282,83.90625,409.7812,
419.251,67.6007,83.75781,409.7812,
419.252,67.45253,83.76562,409.8125,
419.253,67.24198,83.84375,409.7812,
419.254,67.10161,83.76562,409.875,
419.255,67.06262,83.85938,409.75,
419.256,66.81307,83.70312,409.9375,
419.257,66.93005,83.71875,409.8125,
419.258,67.10161,83.77344,409.9062,
419.259,67.49932,83.71875,409.75,
419.26,68.12318,83.82031,409.7188,
419.261,68.70026,83.64062,409.7812,
419.262,69.73743,83.6875,409.8125,
419.263,70.85258,83.76562,409.7812,
419.264,72.22508,83.69531,409.75,
419.265,73.76914,83.78125,409.75,
419.266,75.15723,83.63281,409.875,
419.267,76.89625,83.65625,409.8438,
419.268,78.54949,83.71875,409.875,
419.269,80.3197,83.67969,409.75,
419.27,82.1367,83.78906,409.8438,
419.271,83.63397,83.61719,409.8125,
419.272,85.44317,83.66406,408.5938,
419.273,86.99502,83.73438,398.75,
419.274,88.64046,83.66406,399.0938,
419.275,90.22351,83.79688,398.6562,
419.276,91.44784,83.63281,398.8438,
419.277,92.90612,83.67969,398.6875,
419.278,94.10706,83.75,398.7188,
419.279,95.35478,83.69531,398.6875,
419.28,96.54012,83.80469,398.7812,
419.281,97.32775,83.65625,399.1562,
419.282,98.34152,83.69531,398.75,
419.283,99.09016,83.78906,399.125,
419.284,99.88558,83.74219,398.6562,
419.285,100.5874,83.85938,399.0938,
419.286,100.876,83.69531,398.6875,
419.287,101.4062,83.75781,398.7812,
419.288,101.6636,83.82031,398.7188,
419.289,101.9599,83.77344,398.8438,
419.29,102.1627,83.89844,398.625,
419.291,101.9833,83.74219,398.6875,
419.292,102.0379,83.78906,399.2812,
419.293,101.8508,83.88281,398.75,
419.294,101.7104,83.82812,399.0938,
419.295,101.531,83.94531,398.7188,
419.296,101.0085,83.79688,399.125,
419.297,100.7356,83.83594,398.6875,
419.298,100.2755,83.92188,398.6875,
419.299,99.87779,83.86719,398.7188,
419.3,99.50347,83.97656,398.6875,
419.301,98.79382,83.82812,398.8125,
419.302,98.34932,83.85938,398.6875,
419.303,97.74885,83.96094,399.0938,
419.304,97.21857,83.90625,398.5938,
419.305,96.71168,84.02344,399.0625,
419.306,95.88507,83.86719,398.7812,
419.307,95.35478,83.92969,399,
419.308,94.68413,83.99219,398.8438,
419.309,94.09926,83.94531,398.75,
419.31,93.54558,84.03125,398.6875,
419.311,92.72676,83.88281,400.125,
419.312,92.18088,83.91406,400.0312,
419.313,91.54142,83.99219,400.0625,
419.314,90.95655,83.96094,400,
419.315,90.46526,84.0625,400.0938,
419.316,89.68543,83.89844,400.0312,
419.317,89.23313,83.94531,400.0938,
419.318,88.67945,84.01562,400.0625,
419.319,88.18816,83.96094,400,
419.32,87.80605,84.08594,400.0312,
419.321,87.15099,83.92188,400,
419.322,86.80007,83.95312,400.0625,
419.323,86.33997,84.02344,400.0625,
419.324,85.96565,83.96094,400.125,
419.325,85.69271,84.07812,400.0312,
419.326,85.16243,83.92969,400.125,
419.327,84.88949,83.95312,400.0312,
419.328,84.53077,84.02344,400.1875,
419.329,84.25783,83.97656,400.0625,
419.33,84.06287,84.07812,400.125,
419.331,83.57938,83.92188,400.125,
419.332,83.38442,83.95312,400.1875,
419.333,83.09588,84.02344,400.125,
419.334,82.87753,83.96094,400.1875,
419.335,82.71377,84.07812,400.1562,
419.336,82.28486,83.92969,400.0938,
419.337,82.1211,83.94531,400.125,
419.338,81.87155,84.01562,400.0625,
419.339,81.69219,83.95312,400.1875,
419.34,81.55962,84.0625,400.0625,
419.341,81.15411,83.92188,400.0625,
419.342,81.01374,83.94531,400.1562,
419.343,80.77979,84.00781,400.0625,
419.344,80.60043,83.96094,400.0938,
419.345,80.49906,84.04688,400.0625,
419.346,80.10914,83.89062,400.125,
419.347,79.96877,83.92969,400.0938,
419.348,79.72703,83.99219,400.0938,
419.349,79.54767,83.94531,400.125,
419.35,79.45409,84.04688,400,
419.351,79.06417,83.89844,400.1562,
419.352,78.9316,83.92969,400.0625,
419.353,78.70545,83.97656,400.1875,
419.354,78.53389,83.94531,400.1875,
419.355,78.41692,84.03906,400.0312,
419.356,78.00361,83.88281,400.1875,
419.357,77.87104,83.92188,400.125,
419.358,77.63709,83.96875,400.0938,
419.359,77.44213,83.90625,400.1875,
419.36,77.34075,84.02344,400.0625,
419.361,76.91185,83.85938,400.1562,
419.362,76.77148,83.89844,400.1562,
419.363,76.52193,83.94531,400.1875,
419.364,76.32698,83.89844,400.0938,
419.365,76.19441,84.00781,400.0625,
419.366,75.7655,83.83594,400.1875,
419.367,75.61733,83.86719,400.1875,
419.368,75.39118,83.92969,400.0938,
419.369,75.16503,83.86719,400.0312,
419.37,75.04806,83.99219,400.0938,
419.371,74.61915,83.82031,400.1562,
419.372,74.46319,83.84375,400.0625,
419.373,74.21364,83.89844,400.1875,
419.374,73.98749,83.84375,400.0938,
419.375,73.87832,83.95312,400.0625,
