Time,BP,MBP,HR,Event
1347.46,148.4065,142.9531,427.5312,
1347.461,149.7244,142.8906,427.625,
1347.462,150.7928,142.9766,427.5312,
1347.463,151.8533,142.9453,427.5938,
1347.464,152.4304,142.9844,427.6875,
1347.465,153.0699,142.9922,428,
1347.466,153.569,142.8984,427.625,
1347.467,153.8263,143.0078,427.9062,
1347.468,154.0446,142.9766,427.7188,
1347.469,153.8497,143.0078,427.9375,
1347.47,153.7171,143.0078,427.6562,
1347.471,153.491,142.9297,427.9375,
1347.472,153.0933,143.0312,427.5,
1347.473,152.7423,143.0078,427.6875,
1347.474,152.0171,143.0469,427.7188,
1347.475,151.4322,143.0391,427.5938,
1347.476,150.8474,142.9609,427.625,
1347.477,150.1845,143.0547,427.4688,
1347.478,149.623,143.0234,428.1562,
1347.479,148.7496,143.0547,427.625,
1347.48,148.079,143.0547,428.0312,
1347.481,147.4785,142.9766,427.625,
1347.482,146.8156,143.0703,427.875,
1347.483,146.2698,143.0312,427.625,
1347.484,145.4743,143.0625,427.9375,
1347.485,144.8661,143.0703,427.5938,
1347.486,144.3592,142.9766,427.7188,
1347.487,143.7821,143.0703,427.5625,
1347.488,143.322,143.0312,427.4688,
1347.489,142.6124,143.0703,427.6875,
1347.49,142.0899,143.0703,427.5938,
1347.491,141.6376,142.9844,428.9062,
1347.492,141.1385,143.0703,428.9688,
1347.493,140.7174,143.0312,428.9375,
1347.494,140.0545,143.0625,428.875,
1347.495,139.532,143.0703,428.9375,
1347.496,139.0953,142.9844,428.8438,
1347.497,138.5807,143.0703,428.875,
1347.498,138.1673,143.0078,428.9062,
1347.499,137.4811,143.0625,428.9062,
1347.5,137.021,143.0547,428.8438,
1347.501,136.6077,142.9766,428.875,
1347.502,136.1554,143.0469,428.9375,
1347.503,135.8201,143.0156,428.9688,
1347.504,135.2742,143.0312,429.0312,
1347.505,134.8765,143.0391,429,
1347.506,134.5723,142.9609,429,
1347.507,134.2292,143.0391,429,
1347.508,133.9875,142.9766,428.9375,
1347.509,133.5118,143.0156,429,
1347.51,133.2154,143.0234,428.9688,
1347.511,132.9737,142.9141,429,
1347.512,132.6774,143.0078,428.9375,
1347.513,132.498,142.9609,428.9688,
1347.514,132.0535,143.0078,428.9688,
1347.515,131.7572,142.9766,428.9375,
1347.516,131.5544,142.8828,428.9688,
1347.517,131.2893,142.9922,429.0625,
1347.518,131.1177,142.9531,429,
1347.519,130.6888,142.9609,428.875,
1347.52,130.4315,142.9453,428.875,
1347.521,130.2209,142.8672,429,
1347.522,129.9714,142.9531,429,
1347.523,129.7998,142.9141,428.875,
1347.524,129.4099,142.9297,429.0312,
1347.525,129.1369,142.9219,428.9688,
1347.526,128.9498,142.8359,428.9062,
1347.527,128.7392,142.9219,429,
1347.528,128.5989,142.875,428.9375,
1347.529,128.2089,142.9062,428.9375,
1347.53,127.975,142.8828,428.9375,
1347.531,127.8268,142.8047,428.9688,
1347.532,127.6241,142.8906,429,
1347.533,127.4993,142.8438,428.9062,
1347.534,127.1406,142.8672,429.0312,
1347.535,126.9144,142.8438,429,
1347.536,126.813,142.7734,429.0625,
1347.537,126.6103,142.8594,428.9375,
1347.538,126.5401,142.8125,428.9688,
1347.539,126.1892,142.8281,428.9375,
1347.54,125.9942,142.8047,428.9375,
1347.541,125.8851,142.7188,429,
1347.542,125.7057,142.8047,429,
1347.543,125.6433,142.7578,428.9375,
1347.544,125.308,142.7891,428.8438,
1347.545,125.1442,142.7578,429.0312,
1347.546,125.0584,142.6719,428.9688,
1347.547,124.9025,142.7578,428.9375,
1347.548,124.8479,142.7109,428.9375,
1347.549,124.5282,142.7422,428.9375,
1347.55,124.3644,142.7344,429,
1347.551,124.2942,142.6406,428.9688,
1347.552,124.1304,142.7109,428.9688,
1347.553,124.0759,142.6562,428.9688,
1347.554,123.7873,142.6953,428.875,
1347.555,123.6236,142.6953,428.9375,
1347.556,123.5378,142.6016,429,
1347.557,123.4052,142.6797,428.9062,
1347.558,123.3428,142.6328,428.9375,
1347.559,123.0543,142.6484,428.9375,
1347.56,122.8749,142.6328,428.9062,
1347.561,122.8047,142.5547,428.9688,
1347.562,122.6488,142.6406,428.875,
1347.563,122.5942,142.5781,429,
1347.564,122.3056,142.6016,429,
1347.565,122.1341,142.5938,428.9688,
1347.566,122.0483,142.4922,428.9688,
1347.567,121.9235,142.5703,428.9062,
1347.568,121.8455,142.5391,429,
1347.569,121.5414,142.5469,429.0312,
1347.57,121.362,142.5547,429.0312,
1347.571,121.2607,142.4453,428.9688,
1347.572,121.0969,142.5391,428.9375,
1347.573,121.0189,142.4844,429.0625,
1347.574,120.707,142.5078,429.125,
1347.575,120.5042,142.4844,428.9688,
1347.576,120.3951,142.3906,429.0312,
1347.577,120.2001,142.4766,428.9688,
1347.578,120.1143,142.4297,428.9688,
1347.579,119.779,142.4531,429.0625,
1347.58,119.5528,142.4375,428.9688,
1347.581,119.4125,142.3359,428.9688,
1347.582,119.2175,142.4141,428.8438,
1347.583,119.1239,142.3672,428.9688,
1347.584,118.7886,142.4062,429.0312,
1347.585,118.5703,142.3828,429.0312,
1347.586,118.4923,142.2812,428.9375,
1347.587,118.3675,142.375,428.9688,
1347.588,118.3909,142.3203,428.9375,
1347.589,118.3051,142.3438,428.875,
1347.59,118.4767,142.3203,428.9688,
1347.591,118.9524,142.2109,428.9062,
1347.592,119.5684,142.2969,428.9375,
1347.593,120.5744,142.2656,428.9688,
1347.594,121.5492,142.2656,428.9062,
1347.595,122.8905,142.2656,428.9688,
1347.596,124.5515,142.1797,429,
1347.597,126.2594,142.2656,429.0312,
1347.598,128.2713,142.2266,429.0625,
1347.599,130.0571,142.2422,428.9062,
1347.6,132.1315,142.2344,429.0312,
1347.601,134.3618,142.1406,429,
1347.602,136.5297,142.2578,427.6562,
1347.603,138.9472,142.2109,426.5312,
1347.604,140.9669,142.2266,426.5938,
1347.605,143.1972,142.2344,426.5312,
1347.606,145.4821,142.1406,426.4688,
1347.607,147.6111,142.2422,426.5,
1347.608,149.8258,142.2109,426.5,
1347.609,151.5804,142.25,427.0312,
1347.61,153.413,142.25,426.5,
1347.611,155.2222,142.1562,426.9062,
1347.612,156.7584,142.2812,426.5625,
1347.613,158.3727,142.2422,427,
1347.614,159.4489,142.2891,426.5,
1347.615,160.6654,142.2891,426.875,
1347.616,161.8273,142.2266,426.5625,
1347.617,162.7475,142.3281,426.75,
1347.618,163.7691,142.2891,426.5938,
1347.619,164.3306,142.3438,426.6875,
1347.62,164.9934,142.3516,426.5625,
1347.621,165.6875,142.2578,426.5625,
1347.622,166.171,142.3828,426.5,
1347.623,166.7636,142.3516,426.5312,
1347.624,166.904,142.3906,427.0938,
1347.625,167.2081,142.3828,426.4688,
1347.626,167.5123,142.3203,426.9062,
1347.627,167.5981,142.4375,426.5625,
1347.628,167.7618,142.4141,426.9375,
1347.629,167.4889,142.4609,426.5312,
1347.63,167.3485,142.4609,426.8125,
1347.631,167.1692,142.3906,426.5312,
1347.632,166.7948,142.5234,426.7188,
1347.633,166.5063,142.4844,426.5625,
1347.634,165.7811,142.5234,426.5625,
1347.635,165.1572,142.5156,426.625,
1347.636,164.5723,142.4531,426.5312,
1347.637,163.8315,142.5625,426.625,
1347.638,163.1842,142.5547,426.5,
1347.639,162.1627,142.5703,426.875,
1347.64,161.2892,142.5859,426.5625,
1347.641,160.486,142.5,427.9062,
1347.642,159.5658,142.6172,427.8438,
1347.643,158.7548,142.5781,427.8125,
1347.644,157.663,142.625,427.8438,
1347.645,156.7039,142.6172,427.8438,
1347.646,155.8383,142.5391,427.9688,
1347.647,154.8635,142.6406,427.8438,
1347.648,154.0368,142.6094,427.8438,
1347.649,152.9061,142.6406,427.8125,
1347.65,151.9547,142.6562,427.7812,
1347.651,151.0969,142.5703,427.875,
1347.652,150.1689,142.6641,428,
1347.653,149.3891,142.6328,427.9688,
1347.654,148.3753,142.6719,428.0938,
1347.655,147.5253,142.6562,427.9688,
1347.656,146.8468,142.6016,427.9062,
1347.657,146.0826,142.6797,427.9375,
1347.658,145.5055,142.6641,427.9062,
1347.659,144.6867,142.6641,427.8438,
1347.66,144.0395,142.6641,427.9375,
1347.661,143.5248,142.5938,427.875,
1347.662,142.9633,142.6797,427.8125,
1347.663,142.5734,142.6484,427.875,
1347.664,141.9105,142.6797,427.9062,
1347.665,141.4114,142.6797,427.9688,
1347.666,141.0449,142.5938,427.8438,
1347.667,140.6238,142.6797,427.9688,
1347.668,140.3275,142.6406,427.9375,
1347.669,139.766,142.6797,427.9688,
1347.67,139.3605,142.6719,427.9688,
1347.671,139.0641,142.5781,427.875,
1347.672,138.6898,142.6562,427.8125,
1347.673,138.4559,142.6328,427.9375,
1347.674,137.949,142.6719,427.9375,
1347.675,137.5981,142.6484,427.9062,
1347.676,137.3563,142.5625,427.8438,
1347.677,136.9976,142.6719,427.875,
1347.678,136.8182,142.6328,427.8125,
1347.679,136.3347,142.6562,427.8438,
1347.68,135.9994,142.6406,427.875,
1347.681,135.7733,142.5547,427.9062,
1347.682,135.4613,142.6328,427.9062,
1347.683,135.2898,142.6016,427.9062,
1347.684,134.8453,142.6406,428,
1347.685,134.5489,142.6328,427.875,
1347.686,134.3618,142.5312,427.9375,
1347.687,134.0888,142.6406,427.9688,
1347.688,133.9641,142.5859,427.9688,
1347.689,133.5508,142.6016,427.9375,
1347.69,133.2934,142.6094,427.9062,
1347.691,133.1297,142.5078,427.875,
1347.692,132.8879,142.5938,427.8125,
1347.693,132.7787,142.5469,428.0625,
1347.694,132.4044,142.5859,427.9062,
1347.695,132.1783,142.5859,427.9375,
1347.696,132.0535,142.5,427.875,
1347.697,131.8429,142.5859,427.875,
1347.698,131.765,142.5312,427.9375,
1347.699,131.414,142.5703,427.9688,
1347.7,131.2347,142.5625,427.9062,
1347.701,131.1333,142.4688,427.9062,
1347.702,130.9617,142.5703,427.9688,
1347.703,130.9071,142.5078,427.9062,
1347.704,130.5952,142.5312,428,
1347.705,130.4237,142.5156,427.875,
1347.706,130.3457,142.4453,427.8438,
1347.707,130.1819,142.5234,427.8125,
1347.708,130.1585,142.4766,427.875,
1347.709,129.8622,142.5,427.9375,
1347.71,129.7062,142.4922,427.875,
1347.711,129.6594,142.3984,427.9375,
1347.712,129.4957,142.4922,427.875,
1347.713,129.4567,142.4453,428,
1347.714,129.1681,142.4609,427.9688,
1347.715,129.0356,142.4609,427.7812,
1347.716,128.9576,142.3672,427.9062,
1347.717,128.8094,142.4531,427.875,
1347.718,128.8016,142.4062,427.9375,
1347.719,128.4975,142.4453,427.875,
1347.72,128.3493,142.4219,427.875,
1347.721,128.2791,142.3359,427.9688,
1347.722,128.1232,142.4219,427.8438,
1347.723,128.0764,142.3906,427.9062,
1347.724,127.7878,142.3906,427.9062,
1347.725,127.6241,142.3906,427.8125,
1347.726,127.5383,142.3125,428,
1347.727,127.3745,142.3984,427.9062,
1347.728,127.3121,142.3359,427.8125,
1347.729,127.0002,142.3594,427.8125,
1347.73,126.8364,142.3516,427.875,
1347.731,126.7351,142.2578,427.9375,
1347.732,126.5557,142.3594,427.875,
1347.733,126.4621,142.2969,427.8438,
1347.734,126.1502,142.3203,427.9688,
1347.735,125.9708,142.3203,427.8125,
1347.736,125.8617,142.2188,427.9062,
1347.737,125.7291,142.3047,427.9062,
1347.738,125.7681,142.2656,427.9062,
1347.739,125.6199,142.2891,427.9062,
1347.74,125.8071,142.2812,427.9375,
1347.741,126.2594,142.1953,427.9688,
1347.742,126.8598,142.2812,427.875,
1347.743,127.8892,142.2344,427.9062,
1347.744,128.8952,142.2578,427.8438,
1347.745,130.3301,142.2344,427.8438,
1347.746,132.0769,142.1406,427.875,
1347.747,133.9407,142.25,427.9688,
1347.748,136.1476,142.2031,427.9062,
1347.749,138.1673,142.2422,427.875,
1347.75,140.5224,142.2422,427.9062,
1347.751,143.0335,142.1562,427.875,
1347.752,145.4665,142.2422,426.6562,
1347.753,148.1881,142.2109,427.9375,
1347.754,150.4964,142.2422,427.5312,
1347.755,153.0543,142.25,427.9375,
1347.756,155.6121,142.1719,427.5938,
1347.757,157.9594,142.2734,427.75,
1347.758,160.447,142.2422,427.5,
1347.759,162.4122,142.2812,427.5938,
1347.76,164.4943,142.2734,427.5938,
1347.761,166.4985,142.2109,427.4688,
1347.762,168.2609,142.3203,427.625,
1347.763,170.1403,142.2891,427.5,
1347.764,171.4816,142.3438,428.125,
1347.765,172.9711,142.3672,427.5312,
1347.766,174.4294,142.2891,428,
1347.767,175.6615,142.4062,427.4688,
1347.768,177.0496,142.3828,427.9062,
1347.769,177.962,142.4297,427.5938,
1347.77,179.0693,142.4297,427.9688,
1347.771,180.1767,142.3828,427.6875,
1347.772,181.0657,142.4922,427.6562,
1347.773,182.1574,142.4688,427.5625,
1347.774,182.7735,142.5234,427.6562,
1347.775,183.5845,142.5469,427.625,
1347.776,184.4112,142.4766,427.5312,
1347.777,185.0428,142.5859,428.1875,
1347.778,185.8538,142.5703,427.5312,
1347.779,186.1736,142.6328,428,
1347.78,186.6649,142.6484,427.5312,
1347.781,187.1483,142.5938,428.0312,
1347.782,187.4291,142.6953,427.5625,
1347.783,187.8268,142.6953,427.8438,
1347.784,187.7176,142.7344,427.7188,
1347.785,187.7878,142.7656,427.9062,
1347.786,187.7878,142.7109,427.5312,
1347.787,187.5383,142.8047,427.625,
1347.788,187.4213,142.7812,427.6875,
1347.789,186.7818,142.8516,427.625,
1347.79,186.2671,142.8828,427.5312,
1347.791,185.6979,142.8047,428.9375,
1347.792,184.8946,142.9297,428.9375,
1347.793,184.2084,142.8984,428.9688,
1347.794,183.0543,142.9609,428.9688,
1347.795,182.0171,142.9609,428.9375,
1347.796,180.9877,142.9062,428.9375,
1347.797,179.74,143.0156,428.9062,
1347.798,178.6716,142.9844,428.9375,
1347.799,177.1432,143.0469,428.9375,
1347.8,175.7941,143.0625,428.9375,
1347.801,174.4605,142.9922,428.9688,
1347.802,172.9711,143.1016,429,
1347.803,171.6376,143.0781,429.1875,
1347.804,170.0077,143.1172,429,
1347.805,168.5572,143.125,429.1562,
1347.806,167.1614,143.0547,429.0312,
1347.807,165.6953,143.1641,429.0312,
1347.808,164.4631,143.1406,429.0625,
1347.809,162.9737,143.1641,429.0312,
1347.81,161.726,143.1719,428.9688,
1347.811,160.5874,143.1094,429.0312,
1347.812,159.4177,143.2031,428.9688,
1347.813,158.4741,143.1953,428.9688,
1347.814,157.3043,143.2109,428.9375,
1347.815,156.3841,143.2188,429.0312,
1347.816,155.5497,143.1641,428.9375,
1347.817,154.6841,143.2422,429.0625,
1347.818,154.0524,143.1953,428.9375,
1347.819,153.14,143.2266,429.0625,
1347.82,152.4928,143.2344,428.9062,
1347.821,151.8923,143.1562,429,
1347.822,151.2529,143.2578,428.9375,
1347.823,150.8162,143.2188,428.9688,
1347.824,150.0909,143.25,429,
1347.825,149.6074,143.2578,428.9688,
1347.826,149.1473,143.1875,429.0312,
1347.827,148.6248,143.2734,428.9375,
1347.828,148.2817,143.2344,428.9375,
1347.829,147.6735,143.2656,429,
1347.83,147.2367,143.2578,428.875,
1347.831,146.8468,143.2109,429,
1347.832,146.3867,143.2812,428.9062,
1347.833,146.106,143.2344,428.9688,
1347.834,145.5367,143.2656,428.9375,
1347.835,145.1624,143.2656,429,
1347.836,144.8271,143.1953,429.0312,
1347.837,144.3982,143.2812,428.9062,
1347.838,144.1486,143.2578,429,
1347.839,143.6339,143.2812,428.9375,
1347.84,143.2986,143.2734,428.9688,
1347.841,142.9633,143.1953,429,
1347.842,142.5968,143.2891,428.9688,
1347.843,142.3706,143.2422,429.0938,
1347.844,141.8871,143.2656,428.9375,
1347.845,141.5752,143.2578,428.9375,
1347.846,141.2789,143.1797,428.9375,
1347.847,140.9123,143.2812,428.9375,
1347.848,140.7174,143.2422,429.0312,
1347.849,140.2807,143.2578,429,
1347.85,139.9765,143.2578,429,
1347.851,139.688,143.1875,429,
1347.852,139.3605,143.2812,429,
1347.853,139.1733,143.2188,428.9688,
1347.854,138.721,143.2656,428.8125,
1347.855,138.4481,143.2578,429,
1347.856,138.1907,143.1797,429,
1347.857,137.871,143.2656,428.9688,
1347.858,137.715,143.2109,428.8438,
1347.859,137.2783,143.2266,429.0312,
1347.86,137.021,143.2109,428.9688,
1347.861,136.787,143.1719,429.0312,
1347.862,136.4751,143.2578,428.9375,
1347.863,136.3347,143.2031,428.9375,
1347.864,135.9292,143.2188,428.9688,
1347.865,135.6719,143.1953,428.9688,
1347.866,135.4613,143.1484,429,
1347.867,135.1884,143.2188,428.9688,
1347.868,135.0324,143.1875,428.9375,
1347.869,134.6503,143.2031,428.9375,
1347.87,134.4086,143.1719,429.0625,
1347.871,134.1902,143.1172,429,
1347.872,133.9095,143.2031,428.9688,
1347.873,133.7847,143.1562,429,
1347.874,133.4026,143.1797,429,
1347.875,133.1531,143.1641,429.0625,
1347.876,132.9035,143.0938,428.9688,
1347.877,132.6384,143.1719,428.9688,
1347.878,132.4902,143.1406,428.9375,
1347.879,132.1003,143.1641,429,
1347.88,131.8429,143.1328,428.9688,
1347.881,131.6168,143.0625,428.9375,
1347.882,131.3516,143.1562,428.9375,
1347.883,131.2269,143.1016,429,
1347.884,130.8292,143.1406,428.875,
1347.885,130.642,143.0859,428.9688,
1347.886,130.4938,143.0312,429,
1347.887,130.3847,143.1328,428.875,
1347.888,130.5562,143.0781,428.9688,
1347.889,130.6186,143.0938,429,
1347.89,131.1021,143.0703,429.0312,
1347.891,131.9053,143,428.9688,
1347.892,132.9269,143.0938,428.9688,
1347.893,134.4632,143.0391,429,
1347.894,135.9604,143.0781,429.0625,
1347.895,137.9334,143.0469,428.9375,
1347.896,140.1559,142.9844,429,
1347.897,142.4954,143.0781,428.9375,
1347.898,145.217,143.0469,429.0625,
1347.899,147.689,143.0703,428.9688,
1347.9,150.473,143.0703,428.9375,
1347.901,153.3818,143,428.9375,
1347.902,156.1502,143.0938,428.0625,
1347.903,159.2149,143.0547,427.75,
1347.904,161.7883,143.0938,427.625,
1347.905,164.5489,143.1016,427.4688,
1347.906,167.2783,143.0469,428.0938,
1347.907,169.7114,143.1562,427.5938,
1347.908,172.3316,143.1172,428.0625,
1347.909,174.3514,143.1562,427.5625,
1347.91,176.5193,143.1641,427.9375,
1347.911,178.6092,143.1172,427.625,
1347.912,180.4262,143.2422,427.875,
1347.913,182.407,143.2031,427.6562,
1347.914,183.8731,143.2656,427.8125,
1347.915,185.5107,143.2422,427.4375,
1347.916,187.086,143.2266,427.5,
1347.917,188.4585,143.3438,427.625,
1347.918,190.0337,143.3203,427.5625,
1347.919,191.1177,143.3828,427.5938,
1347.92,192.3888,143.3984,427.5625,
1347.921,193.6443,143.3359,428.1562,
1347.922,194.6893,143.4609,427.5312,
1347.923,195.937,143.4375,427.9375,
1347.924,196.6856,143.4922,427.5625,
1347.925,197.637,143.5078,427.9375,
1347.926,198.5572,143.4766,427.5312,
1347.927,199.2201,143.5859,427.9375,
1347.928,200.1169,143.5859,427.5625,
1347.929,200.499,143.6328,427.5938,
1347.93,201.0293,143.6562,427.625,
1347.931,201.5518,143.6094,427.5938,
1347.932,201.8091,143.7422,427.5,
1347.933,202.277,143.7266,427.5938,
1347.934,202.199,143.7969,428.1875,
1347.935,202.277,143.7969,427.4375,
1347.936,202.3394,143.7578,427.9375,
1347.937,202.1288,143.8828,427.5312,
1347.938,202.121,143.8594,428.0312,
1347.939,201.6142,143.9219,427.5,
1347.94,201.2398,143.9219,427.9062,
1347.941,200.8265,143.8984,428.9062,
1347.942,200.1871,144.0234,429.0625,
1347.943,199.727,144.0078,428.9688,
1347.944,198.7834,144.0547,428.8125,
1347.945,197.988,144.0469,428.875,
1347.946,197.1535,144.0391,428.9375,
1347.947,196.1008,144.1562,429,
1347.948,195.1962,144.1328,429,
1347.949,193.8549,144.1797,428.875,
1347.95,192.6071,144.1875,428.9375,
1347.951,191.3126,144.1484,428.875,
1347.952,189.7998,144.2656,429.0625,
1347.953,188.4039,144.2578,428.9688,
1347.954,186.5791,144.3047,429.0312,
1347.955,184.8557,144.2891,429,
1347.956,183.1088,144.2578,429.0625,
1347.957,181.2061,144.3594,429,
1347.958,179.506,144.3281,429,
1347.959,177.4707,144.3906,428.9688,
1347.96,175.6459,144.3828,429.0312,
1347.961,173.9225,144.3281,429,
1347.962,172.1055,144.4453,428.9375,
1347.963,170.6004,144.4141,429,
1347.964,168.8536,144.4531,428.8438,
1347.965,167.3407,144.4453,428.9375,
1347.966,165.9838,144.3828,428.9688,
1347.967,164.5723,144.4922,428.9375,
1347.968,163.4728,144.4609,428.9688,
1347.969,162.1315,144.5078,429,
1347.97,161.0397,144.4844,428.9062,
1347.971,160.0493,144.4297,428.9688,
1347.972,159.0667,144.5312,428.9062,
1347.973,158.3181,144.5,428.9375,
1347.974,157.3199,144.5234,428.9375,
1347.975,156.5479,144.5234,429,
1347.976,155.8616,144.4688,428.9375,
1347.977,155.113,144.5703,428.9375,
1347.978,154.5983,144.5078,428.9375,
1347.979,153.8263,144.5547,429,
1347.98,153.2336,144.5312,428.9062,
1347.981,152.7111,144.4844,429,
1347.982,152.1185,144.5781,429,
1347.983,151.7364,144.5391,429,
1347.984,151.0657,144.5938,429,
1347.985,150.5666,144.5625,429.0312,
1347.986,150.1533,144.4922,428.9375,
1347.987,149.6308,144.5781,428.9062,
1347.988,149.3189,144.5391,428.9688,
1347.989,148.734,144.5781,428.875,
1347.99,148.2817,144.5781,428.9688,
1347.991,147.9074,144.5078,428.9375,
1347.992,147.4395,144.5938,429,
1347.993,147.1744,144.5469,428.9375,
1347.994,146.6285,144.5938,429,
1347.995,146.223,144.5625,429,
1347.996,145.8642,144.5156,428.9375,
1347.997,145.4197,144.6094,428.9688,
1347.998,145.178,144.5625,428.9375,
1347.999,144.6477,144.5938,429,
1348,144.2734,144.5547,429.0312,
1348.001,143.9459,144.5078,428.875,
1348.002,143.556,144.5859,428.9375,
1348.003,143.322,144.5547,428.9688,
1348.004,142.8307,144.5859,428.9375,
1348.005,142.4798,144.5469,429.0625,
1348.006,142.1679,144.5078,428.9375,
1348.007,141.8013,144.6016,428.9688,
1348.008,141.5986,144.5547,429,
1348.009,141.1385,144.5938,429,
1348.01,140.7798,144.5547,428.9375,
1348.011,140.499,144.4766,428.875,
1348.012,140.1247,144.5859,428.9688,
1348.013,139.9142,144.5469,428.9375,
1348.014,139.4619,144.5703,429,
1348.015,139.1109,144.5312,428.9375,
1348.016,138.8224,144.4766,428.9375,
1348.017,138.4559,144.5625,429.0312,
1348.018,138.2453,144.5312,429,
1348.019,137.7852,144.5391,429,
1348.02,137.4343,144.5078,428.9375,
1348.021,137.1536,144.4609,428.8125,
1348.022,136.7793,144.5469,429,
1348.023,136.5765,144.5078,428.9375,
1348.024,136.1086,144.5234,428.9688,
1348.025,135.7733,144.4844,428.9062,
1348.026,135.4925,144.4219,428.9062,
1348.027,135.126,144.5312,429,
1348.028,134.9311,144.4766,429.0312,
1348.029,134.51,144.5078,429,
1348.03,134.1902,144.4688,428.9375,
1348.031,133.9485,144.4219,428.9375,
1348.032,133.6599,144.5156,429,
1348.033,133.5586,144.4453,428.9688,
1348.034,133.309,144.4688,429,
1348.035,133.2934,144.4453,428.9688,
1348.036,133.5508,144.3906,429.0312,
1348.037,133.9719,144.4766,428.9375,
1348.038,134.8765,144.4219,429,
1348.039,135.8357,144.4531,429,
1348.04,137.2316,144.4062,428.9688,
1348.041,139.0486,144.3594,429,
1348.042,140.9825,144.4531,429.125,
1348.043,143.4468,144.4062,429,
1348.044,145.7629,144.4531,428.9375,
1348.045,148.3909,144.4141,429.0625,
1348.046,151.2451,144.3516,429.0312,
1348.047,154.0135,144.4531,429,
1348.048,157.1328,144.4219,428.9688,
1348.049,159.8544,144.4844,429,
1348.05,162.7553,144.4453,427.625,
1348.051,165.6641,144.4062,432.2188,
1348.052,168.3077,144.5078,431.9062,
1348.053,171.1697,144.4688,432.2188,
1348.054,173.5014,144.5156,431.875,
1348.055,175.8564,144.5078,432.1562,
1348.056,178.1725,144.4453,431.9375,
1348.057,180.1689,144.5781,431.9062,
1348.058,182.3524,144.5391,431.9375,
1348.059,183.9978,144.6172,431.7812,
1348.06,185.6823,144.6094,432,
1348.061,187.3589,144.5781,431.8438,
1348.062,188.7548,144.6719,432.25,
1348.063,190.3768,144.6562,431.8438,
1348.064,191.5076,144.7109,432.2188,
1348.065,192.7163,144.7188,431.8438,
1348.066,193.9562,144.6562,432.2812,
1348.067,194.9154,144.7891,431.7812,
1348.068,196.1242,144.7734,432.1875,
1348.069,196.8884,144.8359,431.875,
1348.07,197.6994,144.8438,431.9375,
1348.071,198.5338,144.8047,431.8438,
1348.072,199.1187,144.9062,431.9062,
1348.073,199.9297,144.9141,431.7812,
1348.074,200.2573,144.9688,431.9375,
1348.075,200.655,144.9688,432.4062,
1348.076,201.0683,144.9531,431.875,
1348.077,201.1853,145.0703,432.25,
1348.078,201.4972,145.0469,431.8438,
1348.079,201.349,145.1016,432.2188,
1348.08,201.232,145.1172,431.875,
1348.081,201.1151,145.0781,432.1875,
1348.082,200.7174,145.2031,431.875,
1348.083,200.5068,145.1875,432,
1348.084,199.7972,145.2578,431.9375,
1348.085,199.1577,145.2578,431.875,
1348.086,198.4715,145.2031,431.8438,
1348.087,197.5747,145.3359,431.6875,
1348.088,196.7948,145.2969,431.8438,
1348.089,195.6095,145.3672,433.1875,
1348.09,194.4787,145.3672,433.1875,
1348.091,193.3246,145.3438,433.25,
1348.092,191.9365,145.4531,433.2188,
1348.093,190.7512,145.4375,433.2188,
1348.094,189.1291,145.4688,433.25,
1348.095,187.5773,145.4766,433.25,
1348.096,186.0488,145.4531,433.25,
1348.097,184.2942,145.5547,433.2188,
1348.098,182.7345,145.5312,433.2188,
1348.099,180.8239,145.5703,433.25,
1348.1,178.9991,145.5625,433.3125,
1348.101,177.2601,145.5312,433.25,
1348.102,175.3885,145.6328,433.3125,
1348.103,173.7665,145.6016,433.3438,
1348.104,171.8871,145.6484,433.25,
1348.105,170.1793,145.6328,433.2812,
1348.106,168.604,145.5859,433.1562,
1348.107,167.021,145.6953,433.2188,
1348.108,165.6953,145.6484,433.25,
1348.109,164.198,145.6953,433.2188,
1348.11,162.8723,145.6953,433.1875,
1348.111,161.687,145.6406,433.25,
1348.112,160.486,145.7344,433.2812,
1348.113,159.5658,145.6953,433.1875,
1348.114,158.4663,145.7188,433.2188,
1348.115,157.4993,145.7031,433.3125,
1348.116,156.6961,145.6562,433.3125,
1348.117,155.8227,145.7578,433.25,
1348.118,155.23,145.7188,433.25,
1348.119,154.3956,145.7578,433.2188,
1348.12,153.6859,145.7422,433.25,
1348.121,153.1011,145.6797,433.125,
1348.122,152.4382,145.7656,433.375,
1348.123,151.9937,145.7266,433.3125,
1348.124,151.323,145.7578,433.25,
1348.125,150.746,145.75,433.2188,
1348.126,150.2625,145.6797,433.25,
1348.127,149.701,145.7812,433.2188,
1348.128,149.3579,145.7422,433.3125,
1348.129,148.7574,145.7656,433.25,
1348.13,148.2505,145.75,433.25,
1348.131,147.8372,145.6953,433.3125,
1348.132,147.3303,145.7734,433.2812,
1348.133,147.0184,145.75,433.3125,
1348.134,146.4881,145.7734,433.25,
1348.135,146.0124,145.7578,433.25,
1348.136,145.6615,145.7031,433.1875,
1348.137,145.1936,145.7812,433.2188,
1348.138,144.9363,145.7344,433.2188,
1348.139,144.4294,145.7734,433.2188,
1348.14,144.0161,145.7578,433.1875,
1348.141,143.6963,145.6953,433.25,
1348.142,143.2596,145.7812,433.3125,
1348.143,143.0257,145.7344,433.3438,
1348.144,142.5812,145.7578,433.1562,
1348.145,142.1757,145.7344,433.2188,
1348.146,141.8637,145.6953,433.2188,
1348.147,141.4894,145.7578,433.2812,
