Time,BP,MBP,HR,Event
2122.524,132.9737,114.2109,401.1875,
2122.525,134.2526,114.1797,400.8125,
2122.526,135.7733,114.3203,401.1875,
2122.527,136.9742,114.1172,400.8438,
2122.528,138.0192,114.1094,401.0938,
2122.529,139.4229,114.2656,400.875,
2122.53,140.2105,114.25,401.0312,
2122.531,141.2009,114.3828,400.8438,
2122.532,141.8793,114.2031,400.875,
2122.533,142.3706,114.1797,400.8125,
2122.534,143.2128,114.3281,400.8438,
2122.535,143.4624,114.3125,400.75,
2122.536,143.9459,114.4531,400.7812,
2122.537,144.1096,114.2734,400.875,
2122.538,144.172,114.2578,400.7812,
2122.539,144.5775,114.3984,401.4062,
2122.54,144.4606,114.3984,400.7188,
2122.541,144.6165,114.5234,401.3438,
2122.542,144.5073,114.3281,400.8438,
2122.543,144.3124,114.3281,401.3125,
2122.544,144.5541,114.4766,400.8125,
2122.545,144.2578,114.4531,401.1562,
2122.546,144.2578,114.5781,400.8438,
2122.547,143.9927,114.3906,401.0938,
2122.548,143.6729,114.3984,400.7188,
2122.549,143.7509,114.5469,400.9062,
2122.55,143.3064,114.5234,400.875,
2122.551,143.1426,114.6641,400.875,
2122.552,142.7215,114.4609,400.875,
2122.553,142.238,114.4688,400.8438,
2122.554,142.1367,114.6094,400.75,
2122.555,141.544,114.6016,400.75,
2122.556,141.2243,114.7344,401.4062,
2122.557,140.655,114.5234,400.7812,
2122.558,140.0155,114.5469,401.2188,
2122.559,139.7894,114.6719,400.8125,
2122.56,139.0563,114.6562,402.1562,
2122.561,138.6196,114.7734,402.1562,
2122.562,137.949,114.5859,402.25,
2122.563,137.216,114.5859,402.25,
2122.564,136.904,114.7422,402.2188,
2122.565,136.1086,114.7188,402.1875,
2122.566,135.6095,114.8281,402.3125,
2122.567,134.8531,114.6484,402.1875,
2122.568,134.0966,114.6406,402.0625,
2122.569,133.6989,114.7891,402.2188,
2122.57,132.8645,114.7578,402.1875,
2122.571,132.303,114.8828,402.2812,
2122.572,131.5388,114.6953,402.25,
2122.573,130.7434,114.6875,402.25,
2122.574,130.3379,114.8203,402.3125,
2122.575,129.5346,114.8047,402.1562,
2122.576,129.02,114.9375,402.125,
2122.577,128.3025,114.7188,402.1875,
2122.578,127.6241,114.7109,402.1875,
2122.579,127.3511,114.8438,402.2188,
2122.58,126.6571,114.8359,402.25,
2122.581,126.2594,114.9453,402.2812,
2122.582,125.6901,114.7578,402.3125,
2122.583,125.1208,114.7578,402.1875,
2122.584,124.9571,114.8828,402.0938,
2122.585,124.38,114.8359,402.25,
2122.586,124.1226,114.9688,402.2188,
2122.587,123.6547,114.7734,402.125,
2122.588,123.1946,114.7734,402.1875,
2122.589,123.1245,114.8984,402.2812,
2122.59,122.641,114.875,402.25,
2122.591,122.4538,114.9688,402.25,
2122.592,122.0483,114.7812,402.125,
2122.593,121.6506,114.7969,402.1875,
2122.594,121.6584,114.9141,402.2188,
2122.595,121.2061,114.8906,402.2812,
2122.596,121.0735,115.0078,402.2188,
2122.597,120.6992,114.7969,402.2188,
2122.598,120.3249,114.8047,402.1875,
2122.599,120.3249,114.9297,402.25,
2122.6,119.9272,114.8984,402.2188,
2122.601,119.779,115.0156,402.2188,
2122.602,119.4281,114.8125,402.25,
2122.603,119.0616,114.8203,402.3125,
2122.604,119.0694,114.9453,402.2188,
2122.605,118.6482,114.8984,402.25,
2122.606,118.5157,115.0234,402.1562,
2122.607,118.157,114.8281,402.2812,
2122.608,117.7904,114.7969,402.25,
2122.609,117.806,114.9453,402.25,
2122.61,117.3849,114.9141,402.1875,
2122.611,117.268,115.0234,402.25,
2122.612,116.878,114.8203,402.1875,
2122.613,116.5349,114.8203,402.25,
2122.614,116.5583,114.9453,402.25,
2122.615,116.145,114.9141,402.25,
2122.616,116.0202,115.0312,402.1875,
2122.617,115.6693,114.8203,402.1875,
2122.618,115.3106,114.8203,402.25,
2122.619,115.3262,114.9453,402.2188,
2122.62,114.9129,114.9141,402.1875,
2122.621,114.8115,115.0234,402.125,
2122.622,114.4606,114.8203,402.25,
2122.623,114.1019,114.8203,402.2188,
2122.624,114.1252,114.9375,402.1875,
2122.625,113.7509,114.9062,402.1875,
2122.626,113.634,115.0234,402.1875,
2122.627,113.283,114.8203,402.1875,
2122.628,112.9477,114.8047,402.3125,
2122.629,112.9867,114.9297,402.25,
2122.63,112.6124,114.8984,402.25,
2122.631,112.4954,115.0234,402.125,
2122.632,112.1445,114.8281,402.1562,
2122.633,111.8326,114.8047,402.1875,
2122.634,111.8326,114.9219,402.125,
2122.635,111.466,114.8984,402.1562,
2122.636,111.3647,115.0234,402.2188,
2122.637,111.0293,114.8047,402.2188,
2122.638,110.694,114.7812,402.2188,
2122.639,110.7174,114.8984,402.1875,
2122.64,110.3431,114.8828,402.1562,
2122.641,110.2183,115,402.125,
2122.642,109.8596,114.7891,402.2188,
2122.643,109.5087,114.7812,402.25,
2122.644,109.5165,114.9141,402.25,
2122.645,109.1421,114.8672,402.1875,
2122.646,109.0096,114.9844,402.25,
2122.647,108.6431,114.7734,402.25,
2122.648,108.2921,114.7656,402.25,
2122.649,108.2843,114.8672,402.375,
2122.65,107.9256,114.8438,402.1875,
2122.651,107.7774,114.9766,402.1875,
2122.652,107.4109,114.7656,402.25,
2122.653,107.06,114.7422,402.1875,
2122.654,107.06,114.8516,402.125,
2122.655,106.6779,114.8203,402.1875,
2122.656,106.5453,114.9375,402.1875,
2122.657,106.1866,114.7344,402.1875,
2122.658,105.8357,114.7109,402.25,
2122.659,105.8435,114.8516,402.1562,
2122.66,105.4847,114.7969,402.2812,
2122.661,105.3522,114.9141,402.1875,
2122.662,105.048,114.7188,402.1875,
2122.663,104.7673,114.6875,402.2812,
2122.664,104.8999,114.8203,402.1875,
2122.665,104.7673,114.7969,402.125,
2122.666,105.0091,114.9062,402.2188,
2122.667,105.2118,114.6953,402.1875,
2122.668,105.5861,114.6797,402.2188,
2122.669,106.5375,114.7812,402.125,
2122.67,107.2862,114.7578,402.1875,
2122.671,108.5105,114.8828,402.25,
2122.672,109.6646,114.6641,402.2812,
2122.673,110.9046,114.6484,402.2188,
2122.674,112.6904,114.7734,402.125,
2122.675,114.0863,114.7578,402.3125,
2122.676,115.8097,114.875,402.2188,
2122.677,117.3693,114.6641,402.1875,
2122.678,118.8744,114.6562,402.1875,
2122.679,120.8396,114.7812,402.125,
2122.68,122.3134,114.7578,402.25,
2122.681,124.0447,114.8672,400.9375,
2122.682,125.5029,114.6953,400.9062,
2122.683,126.8754,114.6797,400.7812,
2122.684,128.6067,114.7969,401.3125,
2122.685,129.8076,114.7812,400.8125,
2122.686,131.1801,114.9062,401.25,
2122.687,132.2718,114.7188,400.7812,
2122.688,133.2232,114.7266,401.1562,
2122.689,134.51,114.8438,400.875,
2122.69,135.2274,114.8359,401.1875,
2122.691,136.1086,114.9609,400.9375,
2122.692,136.6779,114.7578,401.1562,
2122.693,137.1068,114.7656,400.9062,
2122.694,137.8476,114.8984,401.0312,
2122.695,138.0348,114.8828,400.8438,
2122.696,138.3779,115.0156,400.9375,
2122.697,138.4169,114.8203,400.7812,
2122.698,138.3311,114.8203,400.75,
2122.699,138.5729,114.9453,400.8125,
2122.7,138.2921,114.9453,400.8438,
2122.701,138.2063,115.0703,400.9375,
2122.702,137.8632,114.8672,400.8125,
2122.703,137.4109,114.8828,401.3438,
2122.704,137.2783,115.0156,400.8438,
2122.705,136.7403,115,401.25,
2122.706,136.3581,115.1172,400.9062,
2122.707,135.7733,114.9141,401.1562,
2122.708,135.1104,114.9375,400.9062,
2122.709,134.8609,115.0703,401.2188,
2122.71,134.1278,115.0391,400.9688,
2122.711,133.6833,115.1641,401.1562,
2122.712,133.0127,115,400.8438,
2122.713,132.3108,114.9844,400.9375,
2122.714,132.0301,115.125,400.875,
2122.715,131.3205,115.0938,400.8438,
2122.716,130.8915,115.2188,400.7812,
2122.717,130.2287,115.0234,400.75,
2122.718,129.5736,115.0156,400.8125,
2122.719,129.3241,115.1484,400.8125,
2122.72,128.6846,115.1172,402.25,
2122.721,128.2635,115.2344,402.1875,
2122.722,127.6709,115.0469,402.3438,
2122.723,127.0548,115.0547,402.2188,
2122.724,126.8286,115.1719,402.1875,
2122.725,126.2126,115.1328,402.125,
2122.726,125.8383,115.2578,402.1562,
2122.727,125.2534,115.0703,402.1562,
2122.728,124.6529,115.0703,402.125,
2122.729,124.4268,115.1953,402.1562,
2122.73,123.8185,115.1562,402.125,
2122.731,123.4676,115.2891,402.1875,
2122.732,122.8983,115.0938,402.125,
2122.733,122.3134,115.0859,402.1875,
2122.734,122.1497,115.2031,402.2188,
2122.735,121.6194,115.1953,402.25,
2122.736,121.2919,115.3203,402.3125,
2122.737,120.8162,115.1172,402.3125,
2122.738,120.3405,115.1094,402.25,
2122.739,120.2547,115.2188,402.25,
2122.74,119.8102,115.2031,402.3125,
2122.741,119.5918,115.3047,402.125,
2122.742,119.1785,115.125,402.25,
2122.743,118.7886,115.1016,402.125,
2122.744,118.7574,115.2422,402.4062,
2122.745,118.3909,115.2188,402.2812,
2122.746,118.2115,115.3281,402.3125,
2122.747,117.8372,115.1172,402.3125,
2122.748,117.4551,115.1172,402.3125,
2122.749,117.4785,115.2344,402.3125,
2122.75,117.112,115.2188,402.2188,
2122.751,116.9482,115.3203,402.2812,
2122.752,116.5973,115.1172,402.25,
2122.753,116.2464,115.1172,402.25,
2122.754,116.262,115.2344,402.1875,
2122.755,115.9111,115.2109,402.25,
2122.756,115.7473,115.3281,402.3125,
2122.757,115.412,115.1172,402.25,
2122.758,115.061,115.1172,402.1875,
2122.759,115.0688,115.2422,402.25,
2122.76,114.7257,115.2188,402.2188,
2122.761,114.5775,115.3281,402.25,
2122.762,114.2266,115.1328,402.25,
2122.763,113.8757,115.1172,402.2188,
2122.764,113.8757,115.2344,402.2812,
2122.765,113.5326,115.2109,402.25,
2122.766,113.3766,115.3047,402.2188,
2122.767,113.0257,115.1094,402.25,
2122.768,112.6748,115.1016,402.1875,
2122.769,112.6748,115.2266,402.125,
2122.77,112.3316,115.2031,402.1875,
2122.771,112.1757,115.3203,402.25,
2122.772,111.8326,115.0938,402.1875,
2122.773,111.4738,115.1016,402.2812,
2122.774,111.505,115.2344,402.1875,
2122.775,111.1541,115.1953,402.1875,
2122.776,111.0059,115.3047,402.25,
2122.777,110.6628,115.1016,402.25,
2122.778,110.3431,115.0938,402.1875,
2122.779,110.3587,115.2031,402.2188,
2122.78,110.0156,115.1797,402.1875,
2122.781,109.8752,115.2812,402.3438,
2122.782,109.5399,115.0859,402.2812,
2122.783,109.2123,115.0703,402.1875,
2122.784,109.2669,115.1875,402.1875,
2122.785,108.9394,115.1641,402.2812,
2122.786,108.799,115.2578,402.25,
2122.787,108.5027,115.0703,402.3125,
2122.788,108.1596,115.0469,402.125,
2122.789,108.2063,115.1719,402.1562,
2122.79,107.91,115.1484,402.25,
2122.791,107.7852,115.25,402.2188,
2122.792,107.4889,115.0547,402.2812,
2122.793,107.1848,115.0312,402.1875,
2122.794,107.2238,115.1562,402.2812,
2122.795,106.9508,115.1172,402.2188,
2122.796,106.8339,115.2188,402.125,
2122.797,106.5375,115.0156,402.2188,
2122.798,106.2178,115.0078,402.1875,
2122.799,106.2724,115.1484,402.2812,
2122.8,105.9916,115.0938,402.3125,
2122.801,105.8669,115.2188,402.2188,
2122.802,105.5627,115.0078,402.25,
2122.803,105.2586,114.9844,402.1875,
2122.804,105.3054,115.1016,402.2188,
2122.805,104.9935,115.0859,402.2188,
2122.806,104.8531,115.1641,402.1875,
2122.807,104.549,114.9844,402.1875,
2122.808,104.237,114.9688,402.1562,
2122.809,104.276,115.0781,402.25,
2122.81,103.9641,115.0469,402.2188,
2122.811,103.8315,115.1562,402.1562,
2122.812,103.5196,114.9453,402.1875,
2122.813,103.2077,114.9297,402.1562,
2122.814,103.2232,115.0391,402.1875,
2122.815,102.9269,115.0234,402.1875,
2122.816,102.7865,115.1094,402.3125,
2122.817,102.459,114.9141,402.1875,
2122.818,102.1315,114.8984,402.1875,
2122.819,102.1471,115.0234,402.2812,
2122.82,101.8352,114.9922,402.25,
2122.821,101.6948,115.0938,402.2188,
2122.822,101.3829,114.8906,402.1562,
2122.823,101.0865,114.8672,402.2812,
2122.824,101.1957,114.9766,402.1562,
2122.825,101.0475,114.9609,402.2188,
2122.826,101.1489,115.0703,402.3125,
2122.827,101.2035,114.8516,402.1875,
2122.828,101.4296,114.8281,402.25,
2122.829,102.2173,114.9375,402.25,
2122.83,102.8489,114.9297,402.1875,
2122.831,103.8393,115.0312,402.1875,
2122.832,104.8609,114.8047,402.1875,
2122.833,105.9682,114.7891,402.1562,
2122.834,107.6215,114.9219,402.2812,
2122.835,108.9784,114.8984,402.25,
2122.836,110.5536,115.0078,402.2812,
2122.837,112.0431,114.8047,402.25,
2122.838,113.4702,114.7969,402.1875,
2122.839,115.334,114.9141,402.1562,
2122.84,116.8079,114.8828,402.2812,
2122.841,118.4143,115.0078,400.9062,
2122.842,119.8414,114.8203,399.7188,
2122.843,121.1515,114.8203,400.1562,
2122.844,122.8047,114.9297,399.8125,
2122.845,124.0291,114.9062,399.9688,
2122.846,125.3548,115.0234,399.6875,
2122.847,126.4543,114.8359,399.9375,
2122.848,127.3901,114.8203,399.7188,
2122.849,128.6768,114.9531,399.8125,
2122.85,129.4723,114.9453,399.7188,
2122.851,130.3457,115.0469,399.75,
2122.852,130.9773,114.8672,399.6562,
2122.853,131.414,114.8672,399.8125,
2122.854,132.1939,115.0078,400.4375,
2122.855,132.4668,114.9766,399.6875,
2122.856,132.7553,115.0859,400.1562,
2122.857,132.8177,114.9062,399.7812,
2122.858,132.7085,114.9062,400.125,
2122.859,132.8879,115.0234,399.8438,
2122.86,132.6228,115.0156,400.0938,
2122.861,132.4044,115.1328,399.8125,
2122.862,131.9677,114.9453,400.1562,
2122.863,131.3984,114.9609,399.875,
2122.864,131.1879,115.0859,400,
2122.865,130.5406,115.0625,399.75,
2122.866,130.0181,115.1719,399.7812,
2122.867,129.3475,114.9922,399.7812,
2122.868,128.5677,114.9688,399.7812,
2122.869,128.1777,115.1172,399.8438,
2122.87,127.4525,115.0859,399.7188,
2122.871,126.852,115.2031,400.125,
2122.872,126.1268,115.0312,399.8438,
2122.873,125.3548,115.0078,400.25,
2122.874,124.996,115.1406,399.75,
2122.875,124.3176,115.1094,400.1562,
2122.876,123.7795,115.2266,399.75,
2122.877,123.1167,115.0312,400.125,
2122.878,122.446,115.0312,399.8125,
2122.879,122.1731,115.1719,400.125,
2122.88,121.5804,115.1172,401.125,
2122.881,121.1437,115.2656,401.1875,
2122.882,120.5666,115.0547,401.2188,
2122.883,119.9896,115.0547,401.125,
2122.884,119.8024,115.1641,401.0312,
2122.885,119.2877,115.1328,401.0938,
2122.886,118.9446,115.2578,401.0938,
2122.887,118.4455,115.0547,401,
2122.888,117.9074,115.0469,401.0625,
2122.889,117.7826,115.1719,401.0312,
2122.89,117.3303,115.1562,401.0625,
2122.891,117.034,115.2656,401.125,
2122.892,116.5817,115.0703,401.25,
2122.893,116.1372,115.0547,401.2188,
2122.894,116.0826,115.1875,401.125,
2122.895,115.7083,115.1719,401.125,
2122.896,115.4821,115.2656,401.2188,
2122.897,115.1468,115.0703,401.125,
2122.898,114.7959,115.0703,401.125,
2122.899,114.8115,115.1719,401.25,
2122.9,114.523,115.1562,401.25,
2122.901,114.3748,115.2578,401.2188,
2122.902,114.1019,115.0781,401.2188,
2122.903,113.7821,115.0703,401.125,
2122.904,113.8523,115.1719,401.2188,
2122.905,113.5872,115.1484,401.0938,
2122.906,113.478,115.25,401.2188,
2122.907,113.205,115.0547,401.1875,
2122.908,112.8853,115.0391,401.1562,
2122.909,112.9711,115.1797,401.2188,
2122.91,112.6982,115.1406,401.1562,
2122.911,112.5734,115.2422,401.25,
2122.912,112.2771,115.0625,401.2188,
2122.913,111.9651,115.0547,401.0625,
2122.914,112.0119,115.1484,401.2188,
2122.915,111.7156,115.1328,401.1562,
2122.916,111.5986,115.25,401.1875,
2122.917,111.3023,115.0547,401.125,
2122.918,110.9669,115.0312,401.1875,
2122.919,110.9903,115.1406,401.2188,
2122.92,110.694,115.1172,401.125,
2122.921,110.5536,115.2344,401.1875,
2122.922,110.2261,115.0469,401.0938,
2122.923,109.883,115.0156,401.1875,
2122.924,109.9064,115.125,401.2188,
2122.925,109.6178,115.0938,401.125,
2122.926,109.4541,115.2266,401.1562,
2122.927,109.1343,115.0234,401.125,
2122.928,108.7756,115.0078,401.1875,
2122.929,108.76,115.125,401.25,
2122.93,108.4559,115.0781,401.2188,
2122.931,108.2843,115.2031,401.25,
2122.932,107.9646,115.0156,401.1562,
2122.933,107.5981,114.9844,401.25,
2122.934,107.6137,115.1094,401.1875,
2122.935,107.3329,115.0703,401.2188,
2122.936,107.1614,115.1953,401.125,
2122.937,106.865,115.0078,401.1562,
2122.938,106.5141,114.9609,401.1875,
2122.939,106.5375,115.0703,401.1562,
2122.94,106.2646,115.0547,401.2812,
2122.941,106.1398,115.1484,401.2188,
2122.942,105.8045,114.9609,401.25,
2122.943,105.4847,114.9453,401.1875,
2122.944,105.5159,115.0547,401.2188,
2122.945,105.2508,115.0156,401.2188,
2122.946,105.1416,115.1328,401.1875,
2122.947,104.8375,114.9375,401.2188,
2122.948,104.5334,114.9297,401.2188,
2122.949,104.5801,115.0391,401.125,
2122.95,104.3462,114.9922,401.2188,
2122.951,104.2214,115.1016,401.0938,
2122.952,103.9407,114.9141,401.1562,
2122.953,103.6522,114.8906,401.2188,
2122.954,103.7067,115.0078,401.1875,
2122.955,103.465,114.9766,401.1562,
2122.956,103.3558,115.0859,401.1562,
2122.957,103.0829,114.8594,401.1875,
2122.958,102.7943,114.8594,401.125,
2122.959,102.8489,114.9844,401.1875,
2122.96,102.6306,114.9453,401.125,
2122.961,102.5136,115.0391,401.25,
2122.962,102.2251,114.8438,401.2188,
2122.963,101.9209,114.8438,401.1875,
2122.964,101.9833,114.9297,401.125,
2122.965,101.7572,114.9062,401.1875,
2122.966,101.6324,115.0156,401.2188,
2122.967,101.3517,114.8203,401.1562,
2122.968,101.0475,114.8047,401.2188,
2122.969,101.1021,114.9141,401.1875,
2122.97,100.8526,114.8672,401.0938,
2122.971,100.7512,114.9922,401.1875,
2122.972,100.4627,114.7812,401.1562,
2122.973,100.1663,114.7656,401.2188,
2122.974,100.1975,114.8672,401.0938,
2122.975,99.97916,114.8359,401.125,
2122.976,99.831,114.9531,401.1875,
2122.977,99.55026,114.7344,401.1875,
2122.978,99.23833,114.7266,401.2188,
2122.979,99.28512,114.8359,401.125,
2122.98,99.02777,114.7891,401.2188,
2122.981,98.903,114.9141,401.1875,
2122.982,98.59887,114.7031,401.1875,
2122.983,98.31813,114.6641,401.25,
2122.984,98.38831,114.7969,401.2188,
2122.985,98.25574,114.7656,401.1875,
2122.986,98.30253,114.8672,401.1875,
2122.987,98.30253,114.6719,401.125,
2122.988,98.4585,114.6406,401.1875,
2122.989,99.12915,114.7578,401.125,
2122.99,99.70622,114.7344,401.125,
2122.991,100.5874,114.8359,401.25,
2122.992,101.5076,114.625,401.1875,
2122.993,102.537,114.6094,401.1875,
2122.994,104.0889,114.7109,401.25,
2122.995,105.4302,114.6953,401.1562,
2122.996,106.9508,114.7891,401.1875,
2122.997,108.3935,114.6094,401.1562,
2122.998,109.7894,114.6016,401.25,
2122.999,111.5908,114.6953,401.1562,
2123,113.0647,114.6953,401.25,
2123.001,114.6087,114.7812,400.0938,
2123.002,116.028,114.5938,400.875,
2123.003,117.3069,114.5938,401.125,
2123.004,118.9524,114.6953,400.75,
2123.005,120.2235,114.6953,401.1562,
2123.006,121.4946,114.7969,400.9062,
2123.007,122.5786,114.6094,401.125,
2123.008,123.5222,114.6094,400.7188,
2123.009,124.7933,114.7188,400.9375,
2123.01,125.6667,114.6953,400.75,
2123.011,126.5245,114.8203,400.8125,
2123.012,127.1874,114.6406,400.8438,
2123.013,127.6631,114.6406,400.8125,
2123.014,128.4273,114.7656,400.875,
2123.015,128.7782,114.7266,400.7812,
2123.016,129.0823,114.8516,401.375,
2123.017,129.1915,114.6797,400.8438,
2123.018,129.0823,114.6641,401.125,
2123.019,129.2851,114.7891,400.9062,
2123.02,129.0901,114.7734,401.1875,
2123.021,128.864,114.8828,400.8125,
2123.022,128.4273,114.7188,401.1875,
2123.023,127.858,114.7031,400.7188,
2123.024,127.6007,114.8203,401.2188,
2123.025,127.0392,114.8125,400.7188,
2123.026,126.5089,114.9297,401,
2123.027,125.8071,114.7422,400.8438,
2123.028,125.0506,114.7422,400.8438,
2123.029,124.6295,114.8438,400.8125,
2123.03,123.9511,114.8359,400.9062,
2123.031,123.3584,114.9531,400.875,
2123.032,122.6098,114.7734,400.875,
2123.033,121.8377,114.7422,401.5,
2123.034,121.4322,114.8828,400.8125,
2123.035,120.7694,114.8594,401.25,
2123.036,120.2157,114.9688,400.8125,
2123.037,119.5373,114.7734,401.1875,
2123.038,118.8432,114.7656,400.9062,
2123.039,118.5391,114.8828,401.1562,
2123.04,117.9542,114.8672,402.1562,
2123.041,117.5175,114.9766,402.2188,
2123.042,116.9248,114.7734,402.2188,
2123.043,116.3166,114.7734,402.1875,
2123.044,116.1294,114.8828,402.1875,
2123.045,115.6459,114.8672,402.0938,
2123.046,115.3028,114.9844,402.0938,
2123.047,114.8115,114.7734,402.0625,
2123.048,114.3124,114.7812,402.1875,
2123.049,114.172,114.9062,402.1875,
2123.05,113.7821,114.8672,402.1562,
2123.051,113.517,114.9922,402.1875,
2123.052,113.0881,114.7812,402.2812,
2123.053,112.6904,114.7578,402.1875,
2123.054,112.6202,114.8906,402.2812,
2123.055,112.316,114.8516,402.2812,
2123.056,112.1211,114.9609,402.1875,
2123.057,111.8326,114.7734,402.25,
2123.058,111.505,114.7578,402.2812,
2123.059,111.5362,114.8672,402.2188,
2123.06,111.3335,114.8359,402.2188,
2123.061,111.2243,114.9453,402.2188,
2123.062,110.9747,114.7656,402.2812,
2123.063,110.7018,114.7578,402.1562,
2123.064,110.7954,114.8594,402.1875,
2123.065,110.6316,114.8438,402.2188,
2123.066,110.5302,114.9453,402.3125,
2123.067,110.2885,114.7422,402.125,
2123.068,110.0233,114.75,402.25,
2123.069,110.0935,114.8359,402.2188,
2123.07,109.9454,114.8203,402.1562,
2123.071,109.8206,114.9453,402.1562,
2123.072,109.571,114.7344,402.1875,
2123.073,109.2747,114.7266,402.1875,
2123.074,109.3371,114.8438,402.2188,
2123.075,109.1421,114.8047,402.2188,
2123.076,109.0018,114.9453,402.1875,
2123.077,108.721,114.7188,402.2188,
2123.078,108.4091,114.7031,402.25,
2123.079,108.4481,114.8203,402.2188,
2123.08,108.2141,114.8047,402.2188,
2123.081,108.0816,114.9062,402.2188,
2123.082,107.793,114.7031,402.25,
2123.083,107.4733,114.6953,402.3125,
2123.084,107.4889,114.8125,402.125,
2123.085,107.2472,114.7656,402.25,
2123.086,107.099,114.875,402.1875,
2123.087,106.7949,114.6719,402.2188,
2123.088,106.4751,114.6641,402.1875,
2123.089,106.4673,114.7891,402.1875,
2123.09,106.2256,114.7734,402.25,
2123.091,106.0774,114.875,402.25,
2123.092,105.7655,114.6641,402.1875,
2123.093,105.438,114.6406,402.2188,
2123.094,105.438,114.7734,402.25,
2123.095,105.2118,114.7422,402.3125,
2123.096,105.0402,114.8516,402.25,
2123.097,104.7361,114.6484,402.1875,
2123.098,104.4008,114.6172,402.25,
2123.099,104.4008,114.7422,402.125,
2123.1,104.1668,114.7031,402.1875,
2123.101,104.0187,114.8203,402.1875,
2123.102,103.7223,114.6172,402.2188,
2123.103,103.3948,114.6016,402.125,
2123.104,103.4182,114.7031,402.25,
2123.105,103.2077,114.6719,402.25,
2123.106,103.0595,114.7891,402.2812,
2123.107,102.7865,114.5859,402.25,
2123.108,102.4746,114.5703,402.0938,
2123.109,102.5136,114.6797,402.3125,
2123.11,102.3108,114.6484,402.1875,
2123.111,102.1861,114.7578,402.2188,
2123.112,101.9209,114.5547,402.2188,
2123.113,101.6402,114.5469,402.2812,
2123.114,101.6714,114.6562,402.125,
2123.115,101.4842,114.625,402.2188,
2123.116,101.3829,114.7266,402.2812,
2123.117,101.1177,114.5234,402.25,
2123.118,100.8448,114.5078,402.2812,
2123.119,100.8838,114.6094,402.2812,
2123.12,100.7122,114.5703,402.25,
2123.121,100.5874,114.6875,402.1875,
2123.122,100.3379,114.4844,402.25,
2123.123,100.0415,114.4688,402.2188,
2123.124,100.0727,114.5781,402.25,
2123.125,99.90118,114.5547,402.3438,
2123.126,99.77641,114.6719,402.25,
2123.127,99.51127,114.4453,402.1875,
2123.128,99.22273,114.4219,402.1875,
2123.129,99.23833,114.5391,402.2188,
2123.13,99.06676,114.5078,402.1875,
2123.131,98.94199,114.625,402.2812,
2123.132,98.65346,114.4297,402.25,
2123.133,98.36492,114.3828,402.1562,
2123.134,98.38831,114.5234,402.1875,
2123.135,98.19336,114.4688,402.3125,
2123.136,98.04519,114.5703,402.25,
2123.137,97.76445,114.375,402.1875,
2123.138,97.46812,114.3516,402.1875,
2123.139,97.46812,114.4688,402.25,
2123.14,97.27316,114.4453,402.2188,
2123.141,97.13279,114.5234,402.2812,
2123.142,96.86765,114.3281,402.1875,
2123.143,96.58691,114.3281,402.25,
2123.144,96.6337,114.4219,402.3438,
2123.145,96.53232,114.3906,402.3125,
2123.146,96.54012,114.4922,402.25,
2123.147,96.51673,114.2891,402.125,
2123.148,96.57911,114.2656,402.2188,
2123.149,97.16398,114.3828,402.2188,
2123.15,97.71766,114.3438,402.25,
2123.151,98.48969,114.4531,402.25,
2123.152,99.3475,114.2422,402.25,
2123.153,100.2989,114.2266,402.2188,
2123.154,101.7806,114.3281,402.2812,
2123.155,103.1375,114.3203,402.2812,
2123.156,104.6035,114.4141,402.1875,
2123.157,106.0306,114.2266,402.2188,
2123.158,107.4031,114.2031,402.25,
2123.159,109.1811,114.3203,402.2812,
2123.16,110.7018,114.2812,402.25,
2123.161,112.2303,114.4141,400.9688,
2123.162,113.6495,114.2109,400.125,
2123.163,114.9207,114.1953,399.7812,
2123.164,116.5427,114.3203,400.0625,
2123.165,117.8684,114.2891,399.8125,
2123.166,119.1551,114.4297,400,
2123.167,120.2859,114.2188,399.8125,
2123.168,121.2841,114.2031,399.8125,
2123.169,122.5474,114.3281,399.75,
2123.17,123.4754,114.3047,399.8125,
2123.171,124.3956,114.4297,399.75,
2123.172,125.1208,114.2578,399.75,
2123.173,125.6277,114.2344,399.9062,
2123.174,126.4387,114.3672,399.7812,
2123.175,126.9144,114.3359,400.2812,
2123.176,127.2887,114.4531,399.75,
2123.177,127.4603,114.2891,400.1875,
2123.178,127.4447,114.2812,399.8125,
2123.179,127.6631,114.3828,400.1562,
2123.18,127.5695,114.3672,399.7812,
2123.181,127.4213,114.4922,400.0938,
2123.182,127.0392,114.3203,399.8125,
2123.183,126.5245,114.2812,400.0625,
2123.184,126.2828,114.4219,399.75,
2123.185,125.7915,114.4062,399.75,
2123.186,125.2924,114.5234,399.7188,
2123.187,124.6061,114.3359,399.75,
2123.188,123.8731,114.3281,399.7812,
2123.189,123.4364,114.4375,399.7188,
2123.19,122.7969,114.4141,399.7812,
2123.191,122.1965,114.5469,399.75,
2123.192,121.479,114.3594,400.2812,
2123.193,120.6992,114.3438,399.75,
2123.194,120.2625,114.4609,400.0312,
2123.195,119.6308,114.4453,399.75,
2123.196,119.0616,114.5703,400.0938,
2123.197,118.3909,114.3594,399.7188,
2123.198,117.6891,114.3516,400.1562,
2123.199,117.3147,114.4609,399.6875,
2123.2,116.7923,114.4375,401.0625,
2123.201,116.3244,114.5625,401.0938,
2123.202,115.7395,114.3594,401.125,
2123.203,115.1312,114.3594,401.1875,
